Device : Tesla V100-SXM2-32GB-LS 

- Model mlp_bert_3
- Epochs 100
- Learning rate 3.0e-04   (n_gpus=8)

 -> Training


-------------   Fold 1 / 4  -------------

    -> Data Preparation
    -> 72119 training images
    -> 22358 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.1e-05 	 t=68s  	 loss=5.407	 val_loss=5.093    acc=0.074
Epoch 58/100 (step 132000) 	lr=1.7e-04 	 t=63s  	 loss=2.695	 val_loss=3.152    acc=0.717    acc_teach=0.731    acc_dist=0.727
Epoch 59/100 (step 134000) 	lr=1.7e-04 	 t=64s  	 loss=2.661	 val_loss=3.146    acc=0.716    acc_teach=0.733    acc_dist=0.727
Epoch 60/100 (step 136000) 	lr=1.6e-04 	 t=64s  	 loss=2.652	 val_loss=3.137    acc=0.716    acc_teach=0.732    acc_dist=0.727
Epoch 61/100 (step 138000) 	lr=1.6e-04 	 t=64s  	 loss=2.662	 val_loss=3.141    acc=0.715    acc_teach=0.732    acc_dist=0.724
Epoch 62/100 (step 140000) 	lr=1.6e-04 	 t=63s  	 loss=2.642	 val_loss=3.159    acc=0.712    acc_teach=0.734    acc_dist=0.730
Epoch 63/100 (step 142000) 	lr=1.5e-04 	 t=63s  	 loss=2.636	 val_loss=3.151    acc=0.715    acc_teach=0.733    acc_dist=0.730
Epoch 63/100 (step 144000) 	lr=1.5e-04 	 t=62s  	 loss=2.602	 val_loss=3.140    acc=0.716    acc_teach=0.735    acc_dist=0.730
Epoch 64/100 (step 146000) 	lr=1.5e-04 	 t=63s  	 loss=2.602	 val_loss=3.121    acc=0.719    acc_teach=0.735    acc_dist=0.731
Epoch 65/100 (step 148000) 	lr=1.4e-04 	 t=64s  	 loss=2.604	 val_loss=3.149    acc=0.710    acc_teach=0.734    acc_dist=0.730
Epoch 66/100 (step 150000) 	lr=1.4e-04 	 t=64s  	 loss=2.580	 val_loss=3.122    acc=0.721    acc_teach=0.733    acc_dist=0.731
Epoch 67/100 (step 152000) 	lr=1.3e-04 	 t=63s  	 loss=2.597	 val_loss=3.121    acc=0.723    acc_teach=0.732    acc_dist=0.730
Epoch 68/100 (step 154000) 	lr=1.3e-04 	 t=64s  	 loss=2.550	 val_loss=3.133    acc=0.713    acc_teach=0.737    acc_dist=0.734
Epoch 69/100 (step 156000) 	lr=1.3e-04 	 t=64s  	 loss=2.566	 val_loss=3.120    acc=0.721    acc_teach=0.736    acc_dist=0.731
Epoch 70/100 (step 158000) 	lr=1.2e-04 	 t=63s  	 loss=2.597	 val_loss=3.133    acc=0.715    acc_teach=0.737    acc_dist=0.735
Epoch 70/100 (step 160000) 	lr=1.2e-04 	 t=62s  	 loss=2.555	 val_loss=3.123    acc=0.722    acc_teach=0.737    acc_dist=0.735
Epoch 71/100 (step 162000) 	lr=1.2e-04 	 t=63s  	 loss=2.520	 val_loss=3.116    acc=0.721    acc_teach=0.733    acc_dist=0.729
Epoch 72/100 (step 164000) 	lr=1.1e-04 	 t=63s  	 loss=2.531	 val_loss=3.111    acc=0.723    acc_teach=0.739    acc_dist=0.737
Epoch 73/100 (step 166000) 	lr=1.1e-04 	 t=63s  	 loss=2.508	 val_loss=3.087    acc=0.731    acc_teach=0.737    acc_dist=0.736
Epoch 74/100 (step 168000) 	lr=1.1e-04 	 t=63s  	 loss=2.501	 val_loss=3.082    acc=0.734    acc_teach=0.740    acc_dist=0.729
Epoch 75/100 (step 170000) 	lr=1.0e-04 	 t=63s  	 loss=2.497	 val_loss=3.113    acc=0.722    acc_teach=0.736    acc_dist=0.736
Epoch 76/100 (step 172000) 	lr=1.0e-04 	 t=63s  	 loss=2.489	 val_loss=3.102    acc=0.724    acc_teach=0.737    acc_dist=0.740
Epoch 77/100 (step 174000) 	lr=9.6e-05 	 t=64s  	 loss=2.477	 val_loss=3.094    acc=0.726    acc_teach=0.740    acc_dist=0.741
Epoch 77/100 (step 176000) 	lr=9.3e-05 	 t=62s  	 loss=2.469	 val_loss=3.089    acc=0.730    acc_teach=0.736    acc_dist=0.739
Epoch 78/100 (step 178000) 	lr=8.9e-05 	 t=63s  	 loss=2.458	 val_loss=3.100    acc=0.723    acc_teach=0.736    acc_dist=0.732
Epoch 79/100 (step 180000) 	lr=8.6e-05 	 t=63s  	 loss=2.459	 val_loss=3.088    acc=0.728    acc_teach=0.736    acc_dist=0.738
Epoch 80/100 (step 182000) 	lr=8.2e-05 	 t=63s  	 loss=2.439	 val_loss=3.068    acc=0.736    acc_teach=0.740    acc_dist=0.742
Epoch 81/100 (step 184000) 	lr=7.9e-05 	 t=63s  	 loss=2.450	 val_loss=3.076    acc=0.732    acc_teach=0.739    acc_dist=0.742
Epoch 82/100 (step 186000) 	lr=7.5e-05 	 t=64s  	 loss=2.428	 val_loss=3.082    acc=0.729    acc_teach=0.741    acc_dist=0.740
Epoch 83/100 (step 188000) 	lr=7.2e-05 	 t=64s  	 loss=2.413	 val_loss=3.075    acc=0.732    acc_teach=0.742    acc_dist=0.738
Epoch 84/100 (step 190000) 	lr=6.8e-05 	 t=63s  	 loss=2.433	 val_loss=3.067    acc=0.735    acc_teach=0.741    acc_dist=0.740
Epoch 84/100 (step 192000) 	lr=6.5e-05 	 t=63s  	 loss=2.417	 val_loss=3.056    acc=0.739    acc_teach=0.740    acc_dist=0.741
Epoch 85/100 (step 194000) 	lr=6.1e-05 	 t=71s  	 loss=2.400	 val_loss=3.063    acc=0.736    acc_teach=0.740    acc_dist=0.739
Epoch 86/100 (step 196000) 	lr=5.8e-05 	 t=68s  	 loss=2.408	 val_loss=3.063    acc=0.737    acc_teach=0.741    acc_dist=0.743
Epoch 87/100 (step 198000) 	lr=5.4e-05 	 t=63s  	 loss=2.390	 val_loss=3.064    acc=0.736    acc_teach=0.744    acc_dist=0.742
Epoch 88/100 (step 200000) 	lr=5.1e-05 	 t=64s  	 loss=2.382	 val_loss=3.050    acc=0.742    acc_teach=0.741    acc_dist=0.744
Epoch 89/100 (step 202000) 	lr=4.7e-05 	 t=64s  	 loss=2.373	 val_loss=3.065    acc=0.735    acc_teach=0.739    acc_dist=0.740
Epoch 90/100 (step 204000) 	lr=4.4e-05 	 t=65s  	 loss=2.369	 val_loss=3.058    acc=0.737    acc_teach=0.739    acc_dist=0.742
Epoch 91/100 (step 206000) 	lr=4.0e-05 	 t=63s  	 loss=2.366	 val_loss=3.047    acc=0.740    acc_teach=0.743    acc_dist=0.745
Epoch 91/100 (step 208000) 	lr=3.7e-05 	 t=62s  	 loss=2.361	 val_loss=3.059    acc=0.736    acc_teach=0.738    acc_dist=0.742
Epoch 92/100 (step 210000) 	lr=3.3e-05 	 t=64s  	 loss=2.358	 val_loss=3.054    acc=0.737    acc_teach=0.741    acc_dist=0.746
Epoch 93/100 (step 212000) 	lr=3.0e-05 	 t=64s  	 loss=2.353	 val_loss=3.046    acc=0.739    acc_teach=0.744    acc_dist=0.746
Epoch 94/100 (step 214000) 	lr=2.6e-05 	 t=63s  	 loss=2.352	 val_loss=3.039    acc=0.743    acc_teach=0.744    acc_dist=0.743
Epoch 95/100 (step 216000) 	lr=2.3e-05 	 t=63s  	 loss=2.348	 val_loss=3.045    acc=0.740    acc_teach=0.742    acc_dist=0.744
Epoch 96/100 (step 218000) 	lr=1.9e-05 	 t=63s  	 loss=2.346	 val_loss=3.035    acc=0.744    acc_teach=0.746    acc_dist=0.748
Epoch 97/100 (step 220000) 	lr=1.6e-05 	 t=63s  	 loss=2.345	 val_loss=3.038    acc=0.743    acc_teach=0.744    acc_dist=0.746
Epoch 98/100 (step 222000) 	lr=1.2e-05 	 t=64s  	 loss=2.342	 val_loss=3.038    acc=0.743    acc_teach=0.744    acc_dist=0.747
Epoch 98/100 (step 224000) 	lr=8.7e-06 	 t=62s  	 loss=2.339	 val_loss=3.032    acc=0.745    acc_teach=0.745    acc_dist=0.747
Epoch 99/100 (step 226000) 	lr=5.3e-06 	 t=63s  	 loss=2.337	 val_loss=3.029    acc=0.747    acc_teach=0.747    acc_dist=0.748
Epoch 100/100 (step 228808) 	lr=3.5e-07 	 t=86s  	 loss=2.337	 val_loss=3.028    acc=0.746    acc_teach=0.746    acc_dist=0.748

 -> Saving weights to ../logs/2023-04-30/7/mlp_bert_3_3.pt



 -> CV Accuracy : 0.7380

-------------   Fullfit 1 / 1 -------------

    -> Data Preparation
    -> 94477 training images
    -> 100 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=8.0e-06 	 t=67s  	 loss=5.458	 val_loss=5.086    acc=0.070
Epoch 02/100 (step 4000) 	lr=1.6e-05 	 t=62s  	 loss=4.971	 val_loss=4.466    acc=0.140
Epoch 03/100 (step 6000) 	lr=2.4e-05 	 t=62s  	 loss=4.539	 val_loss=4.149    acc=0.250
Epoch 03/100 (step 8000) 	lr=3.2e-05 	 t=69s  	 loss=4.235	 val_loss=3.911    acc=0.260
Epoch 04/100 (step 10000) 	lr=4.1e-05 	 t=70s  	 loss=4.032	 val_loss=3.706    acc=0.350
Epoch 05/100 (step 12000) 	lr=4.9e-05 	 t=69s  	 loss=3.856	 val_loss=3.314    acc=0.500
Epoch 05/100 (step 14000) 	lr=5.7e-05 	 t=62s  	 loss=3.727	 val_loss=3.183    acc=0.530
Epoch 06/100 (step 16000) 	lr=6.5e-05 	 t=65s  	 loss=3.653	 val_loss=3.236    acc=0.500
Epoch 07/100 (step 18000) 	lr=7.3e-05 	 t=65s  	 loss=3.576	 val_loss=3.187    acc=0.540
Epoch 07/100 (step 20000) 	lr=8.1e-05 	 t=63s  	 loss=3.520	 val_loss=3.029    acc=0.570
Epoch 08/100 (step 22000) 	lr=8.9e-05 	 t=65s  	 loss=3.480	 val_loss=2.907    acc=0.660
Epoch 09/100 (step 24000) 	lr=9.7e-05 	 t=65s  	 loss=3.426	 val_loss=2.896    acc=0.640
Epoch 09/100 (step 26000) 	lr=1.1e-04 	 t=63s  	 loss=3.395	 val_loss=2.982    acc=0.570
Epoch 10/100 (step 28000) 	lr=1.1e-04 	 t=65s  	 loss=3.387	 val_loss=2.847    acc=0.710
Epoch 11/100 (step 30000) 	lr=1.2e-04 	 t=64s  	 loss=3.366	 val_loss=2.780    acc=0.710
Epoch 11/100 (step 32000) 	lr=1.3e-04 	 t=63s  	 loss=3.345	 val_loss=2.769    acc=0.720
Epoch 12/100 (step 34000) 	lr=1.4e-04 	 t=64s  	 loss=3.340	 val_loss=2.771    acc=0.710
Epoch 13/100 (step 36000) 	lr=1.5e-04 	 t=63s  	 loss=3.332	 val_loss=2.797    acc=0.660
Epoch 13/100 (step 38000) 	lr=1.5e-04 	 t=62s  	 loss=3.341	 val_loss=2.685    acc=0.780
Epoch 14/100 (step 40000) 	lr=1.6e-04 	 t=64s  	 loss=3.338	 val_loss=2.740    acc=0.710
Epoch 15/100 (step 42000) 	lr=1.7e-04 	 t=64s  	 loss=3.306	 val_loss=2.768    acc=0.680
Epoch 15/100 (step 44000) 	lr=1.8e-04 	 t=63s  	 loss=3.370	 val_loss=2.762    acc=0.680
Epoch 16/100 (step 46000) 	lr=1.9e-04 	 t=64s  	 loss=3.378	 val_loss=2.769    acc=0.680
Epoch 17/100 (step 48000) 	lr=1.9e-04 	 t=65s  	 loss=3.378	 val_loss=2.705    acc=0.730
Epoch 17/100 (step 50000) 	lr=2.0e-04 	 t=62s  	 loss=3.413	 val_loss=2.763    acc=0.710
Epoch 18/100 (step 52000) 	lr=2.1e-04 	 t=62s  	 loss=3.434	 val_loss=2.728    acc=0.690
Epoch 19/100 (step 54000) 	lr=2.2e-04 	 t=62s  	 loss=3.449	 val_loss=2.684    acc=0.750
Epoch 19/100 (step 56000) 	lr=2.3e-04 	 t=61s  	 loss=3.479	 val_loss=2.664    acc=0.780
Epoch 20/100 (step 58000) 	lr=2.4e-04 	 t=62s  	 loss=3.489	 val_loss=2.660    acc=0.750
Epoch 21/100 (step 60000) 	lr=2.4e-04 	 t=62s  	 loss=3.532	 val_loss=2.746    acc=0.680
Epoch 21/100 (step 62000) 	lr=2.5e-04 	 t=60s  	 loss=3.545	 val_loss=2.800    acc=0.700
Epoch 22/100 (step 64000) 	lr=2.6e-04 	 t=63s  	 loss=3.530	 val_loss=2.760    acc=0.690
Epoch 23/100 (step 66000) 	lr=2.7e-04 	 t=63s  	 loss=3.563	 val_loss=2.745    acc=0.680
Epoch 24/100 (step 68000) 	lr=2.8e-04 	 t=62s  	 loss=3.595	 val_loss=2.705    acc=0.750
Epoch 24/100 (step 70000) 	lr=2.8e-04 	 t=61s  	 loss=3.587	 val_loss=2.750    acc=0.710
Epoch 25/100 (step 72000) 	lr=2.9e-04 	 t=62s  	 loss=3.574	 val_loss=2.705    acc=0.690
Epoch 26/100 (step 74000) 	lr=3.0e-04 	 t=62s  	 loss=3.584	 val_loss=2.746    acc=0.670
Epoch 26/100 (step 76000) 	lr=3.0e-04 	 t=61s  	 loss=3.567	 val_loss=2.706    acc=0.710
Epoch 27/100 (step 78000) 	lr=2.9e-04 	 t=62s  	 loss=3.543	 val_loss=2.704    acc=0.750
Epoch 28/100 (step 80000) 	lr=2.9e-04 	 t=62s  	 loss=3.504	 val_loss=2.641    acc=0.750
Epoch 28/100 (step 82000) 	lr=2.9e-04 	 t=61s  	 loss=3.483	 val_loss=2.626    acc=0.750
Epoch 29/100 (step 84000) 	lr=2.9e-04 	 t=62s  	 loss=3.472	 val_loss=2.639    acc=0.700
Epoch 30/100 (step 86000) 	lr=2.8e-04 	 t=62s  	 loss=3.447	 val_loss=2.669    acc=0.760
Epoch 30/100 (step 88000) 	lr=2.8e-04 	 t=61s  	 loss=3.449	 val_loss=2.657    acc=0.780
Epoch 31/100 (step 90000) 	lr=2.8e-04 	 t=63s  	 loss=3.410	 val_loss=2.621    acc=0.760
Epoch 32/100 (step 92000) 	lr=2.8e-04 	 t=62s  	 loss=3.393	 val_loss=2.674    acc=0.740
Epoch 32/100 (step 94000) 	lr=2.7e-04 	 t=61s  	 loss=3.451	 val_loss=2.646    acc=0.740
Epoch 33/100 (step 96000) 	lr=2.7e-04 	 t=62s  	 loss=3.417	 val_loss=2.592    acc=0.770
Epoch 34/100 (step 98000) 	lr=2.7e-04 	 t=62s  	 loss=3.392	 val_loss=2.602    acc=0.720
Epoch 34/100 (step 100000) 	lr=2.6e-04 	 t=61s  	 loss=3.356	 val_loss=2.620    acc=0.740
Epoch 35/100 (step 102000) 	lr=2.6e-04 	 t=62s  	 loss=3.351	 val_loss=2.573    acc=0.760
Epoch 36/100 (step 104000) 	lr=2.6e-04 	 t=62s  	 loss=3.322	 val_loss=2.596    acc=0.800
Epoch 36/100 (step 106000) 	lr=2.6e-04 	 t=61s  	 loss=3.336	 val_loss=2.588    acc=0.800
Epoch 37/100 (step 108000) 	lr=2.5e-04 	 t=62s  	 loss=3.317	 val_loss=2.586    acc=0.750
Epoch 38/100 (step 110000) 	lr=2.5e-04 	 t=62s  	 loss=3.292	 val_loss=2.567    acc=0.780
Epoch 38/100 (step 112000) 	lr=2.5e-04 	 t=61s  	 loss=3.316	 val_loss=2.591    acc=0.750
Epoch 39/100 (step 114000) 	lr=2.5e-04 	 t=62s  	 loss=3.298	 val_loss=2.587    acc=0.740
Epoch 40/100 (step 116000) 	lr=2.4e-04 	 t=62s  	 loss=3.309	 val_loss=2.617    acc=0.770
Epoch 40/100 (step 118000) 	lr=2.4e-04 	 t=61s  	 loss=3.264	 val_loss=2.583    acc=0.760
Epoch 41/100 (step 120000) 	lr=2.4e-04 	 t=63s  	 loss=3.264	 val_loss=2.548    acc=0.780
Epoch 42/100 (step 122000) 	lr=2.3e-04 	 t=62s  	 loss=3.236	 val_loss=2.583    acc=0.740
Epoch 43/100 (step 124000) 	lr=2.3e-04 	 t=62s  	 loss=3.241	 val_loss=2.543    acc=0.790
Epoch 43/100 (step 126000) 	lr=2.3e-04 	 t=61s  	 loss=3.240	 val_loss=2.559    acc=0.810
Epoch 44/100 (step 128000) 	lr=2.3e-04 	 t=63s  	 loss=3.234	 val_loss=2.535    acc=0.800
Epoch 45/100 (step 130000) 	lr=2.2e-04 	 t=62s  	 loss=3.228	 val_loss=2.555    acc=0.780
Epoch 45/100 (step 132000) 	lr=2.2e-04 	 t=61s  	 loss=3.211	 val_loss=2.540    acc=0.800
Epoch 46/100 (step 134000) 	lr=2.2e-04 	 t=62s  	 loss=3.189	 val_loss=2.530    acc=0.790
Epoch 47/100 (step 136000) 	lr=2.2e-04 	 t=63s  	 loss=3.194	 val_loss=2.530    acc=0.770
Epoch 47/100 (step 138000) 	lr=2.1e-04 	 t=61s  	 loss=3.166	 val_loss=2.542    acc=0.810
Epoch 48/100 (step 140000) 	lr=2.1e-04 	 t=62s  	 loss=3.143	 val_loss=2.525    acc=0.800
Epoch 49/100 (step 142000) 	lr=2.1e-04 	 t=62s  	 loss=3.176	 val_loss=2.534    acc=0.760
Epoch 49/100 (step 144000) 	lr=2.1e-04 	 t=61s  	 loss=3.165	 val_loss=2.516    acc=0.800
Epoch 50/100 (step 146000) 	lr=2.0e-04 	 t=66s  	 loss=2.887	 val_loss=2.550    acc=0.840
Epoch 51/100 (step 148000) 	lr=2.0e-04 	 t=62s  	 loss=2.768	 val_loss=2.520    acc=0.820    acc_teach=0.850    acc_dist=0.790
Epoch 51/100 (step 150000) 	lr=2.0e-04 	 t=59s  	 loss=2.767	 val_loss=2.542    acc=0.830    acc_teach=0.840    acc_dist=0.860
Epoch 52/100 (step 152000) 	lr=1.9e-04 	 t=60s  	 loss=2.772	 val_loss=2.553    acc=0.840    acc_teach=0.840    acc_dist=0.850
Epoch 53/100 (step 154000) 	lr=1.9e-04 	 t=60s  	 loss=2.735	 val_loss=2.511    acc=0.830    acc_teach=0.850    acc_dist=0.830
Epoch 53/100 (step 156000) 	lr=1.9e-04 	 t=59s  	 loss=2.765	 val_loss=2.529    acc=0.810    acc_teach=0.830    acc_dist=0.850
Epoch 54/100 (step 158000) 	lr=1.9e-04 	 t=60s  	 loss=2.773	 val_loss=2.559    acc=0.800    acc_teach=0.820    acc_dist=0.850
Epoch 55/100 (step 160000) 	lr=1.8e-04 	 t=60s  	 loss=2.750	 val_loss=2.536    acc=0.830    acc_teach=0.830    acc_dist=0.840
Epoch 55/100 (step 162000) 	lr=1.8e-04 	 t=59s  	 loss=2.751	 val_loss=2.511    acc=0.850    acc_teach=0.820    acc_dist=0.830
Epoch 56/100 (step 164000) 	lr=1.8e-04 	 t=60s  	 loss=2.704	 val_loss=2.518    acc=0.830    acc_teach=0.820    acc_dist=0.850
Epoch 57/100 (step 166000) 	lr=1.8e-04 	 t=60s  	 loss=2.701	 val_loss=2.535    acc=0.830    acc_teach=0.840    acc_dist=0.800
Epoch 57/100 (step 168000) 	lr=1.7e-04 	 t=59s  	 loss=2.699	 val_loss=2.501    acc=0.810    acc_teach=0.840    acc_dist=0.840
Epoch 58/100 (step 170000) 	lr=1.7e-04 	 t=60s  	 loss=2.701	 val_loss=2.527    acc=0.820    acc_teach=0.840    acc_dist=0.840
Epoch 59/100 (step 172000) 	lr=1.7e-04 	 t=59s  	 loss=2.680	 val_loss=2.525    acc=0.840    acc_teach=0.840    acc_dist=0.850
Epoch 59/100 (step 174000) 	lr=1.6e-04 	 t=58s  	 loss=2.655	 val_loss=2.509    acc=0.830    acc_teach=0.850    acc_dist=0.870
Epoch 60/100 (step 176000) 	lr=1.6e-04 	 t=60s  	 loss=2.697	 val_loss=2.518    acc=0.820    acc_teach=0.830    acc_dist=0.850
Epoch 61/100 (step 178000) 	lr=1.6e-04 	 t=60s  	 loss=2.678	 val_loss=2.524    acc=0.810    acc_teach=0.840    acc_dist=0.860
Epoch 61/100 (step 180000) 	lr=1.6e-04 	 t=58s  	 loss=2.688	 val_loss=2.495    acc=0.840    acc_teach=0.830    acc_dist=0.830
Epoch 62/100 (step 182000) 	lr=1.5e-04 	 t=60s  	 loss=2.662	 val_loss=2.498    acc=0.830    acc_teach=0.840    acc_dist=0.870
Epoch 63/100 (step 184000) 	lr=1.5e-04 	 t=60s  	 loss=2.638	 val_loss=2.477    acc=0.850    acc_teach=0.850    acc_dist=0.870
Epoch 64/100 (step 186000) 	lr=1.5e-04 	 t=60s  	 loss=2.621	 val_loss=2.496    acc=0.830    acc_teach=0.840    acc_dist=0.860
Epoch 64/100 (step 188000) 	lr=1.5e-04 	 t=59s  	 loss=2.605	 val_loss=2.491    acc=0.840    acc_teach=0.850    acc_dist=0.880
Epoch 65/100 (step 190000) 	lr=1.4e-04 	 t=59s  	 loss=2.645	 val_loss=2.488    acc=0.860    acc_teach=0.840    acc_dist=0.880
Epoch 66/100 (step 192000) 	lr=1.4e-04 	 t=60s  	 loss=2.597	 val_loss=2.474    acc=0.870    acc_teach=0.850    acc_dist=0.870
Epoch 66/100 (step 194000) 	lr=1.4e-04 	 t=59s  	 loss=2.593	 val_loss=2.493    acc=0.830    acc_teach=0.850    acc_dist=0.890
Epoch 67/100 (step 196000) 	lr=1.3e-04 	 t=60s  	 loss=2.610	 val_loss=2.458    acc=0.870    acc_teach=0.860    acc_dist=0.850
Epoch 68/100 (step 198000) 	lr=1.3e-04 	 t=60s  	 loss=2.613	 val_loss=2.458    acc=0.870    acc_teach=0.860    acc_dist=0.870
Epoch 68/100 (step 200000) 	lr=1.3e-04 	 t=59s  	 loss=2.577	 val_loss=2.465    acc=0.850    acc_teach=0.850    acc_dist=0.870
Epoch 69/100 (step 202000) 	lr=1.3e-04 	 t=60s  	 loss=2.579	 val_loss=2.460    acc=0.850    acc_teach=0.870    acc_dist=0.870
Epoch 70/100 (step 204000) 	lr=1.2e-04 	 t=60s  	 loss=2.566	 val_loss=2.478    acc=0.840    acc_teach=0.850    acc_dist=0.880
Epoch 70/100 (step 206000) 	lr=1.2e-04 	 t=59s  	 loss=2.560	 val_loss=2.481    acc=0.830    acc_teach=0.850    acc_dist=0.860
Epoch 71/100 (step 208000) 	lr=1.2e-04 	 t=59s  	 loss=2.548	 val_loss=2.470    acc=0.850    acc_teach=0.870    acc_dist=0.850
Epoch 72/100 (step 210000) 	lr=1.2e-04 	 t=60s  	 loss=2.551	 val_loss=2.473    acc=0.860    acc_teach=0.860    acc_dist=0.860
Epoch 72/100 (step 212000) 	lr=1.1e-04 	 t=59s  	 loss=2.520	 val_loss=2.469    acc=0.870    acc_teach=0.860    acc_dist=0.880
Epoch 73/100 (step 214000) 	lr=1.1e-04 	 t=60s  	 loss=2.533	 val_loss=2.470    acc=0.850    acc_teach=0.860    acc_dist=0.870
Epoch 74/100 (step 216000) 	lr=1.1e-04 	 t=59s  	 loss=2.525	 val_loss=2.454    acc=0.850    acc_teach=0.860    acc_dist=0.860
Epoch 74/100 (step 218000) 	lr=1.0e-04 	 t=59s  	 loss=2.518	 val_loss=2.455    acc=0.880    acc_teach=0.870    acc_dist=0.880
Epoch 75/100 (step 220000) 	lr=1.0e-04 	 t=60s  	 loss=2.508	 val_loss=2.463    acc=0.880    acc_teach=0.880    acc_dist=0.900
Epoch 76/100 (step 222000) 	lr=9.9e-05 	 t=60s  	 loss=2.490	 val_loss=2.456    acc=0.860    acc_teach=0.860    acc_dist=0.860
Epoch 76/100 (step 224000) 	lr=9.7e-05 	 t=58s  	 loss=2.516	 val_loss=2.454    acc=0.860    acc_teach=0.880    acc_dist=0.850
Epoch 77/100 (step 226000) 	lr=9.4e-05 	 t=60s  	 loss=2.493	 val_loss=2.442    acc=0.880    acc_teach=0.880    acc_dist=0.880
Epoch 78/100 (step 228000) 	lr=9.1e-05 	 t=59s  	 loss=2.487	 val_loss=2.444    acc=0.870    acc_teach=0.870    acc_dist=0.860
Epoch 78/100 (step 230000) 	lr=8.9e-05 	 t=59s  	 loss=2.480	 val_loss=2.436    acc=0.860    acc_teach=0.860    acc_dist=0.870
Epoch 79/100 (step 232000) 	lr=8.6e-05 	 t=59s  	 loss=2.471	 val_loss=2.470    acc=0.840    acc_teach=0.860    acc_dist=0.860
Epoch 80/100 (step 234000) 	lr=8.3e-05 	 t=60s  	 loss=2.460	 val_loss=2.450    acc=0.860    acc_teach=0.860    acc_dist=0.890
Epoch 80/100 (step 236000) 	lr=8.1e-05 	 t=59s  	 loss=2.461	 val_loss=2.426    acc=0.880    acc_teach=0.880    acc_dist=0.880
Epoch 81/100 (step 238000) 	lr=7.8e-05 	 t=60s  	 loss=2.441	 val_loss=2.432    acc=0.890    acc_teach=0.880    acc_dist=0.880
Epoch 82/100 (step 240000) 	lr=7.5e-05 	 t=60s  	 loss=2.441	 val_loss=2.441    acc=0.880    acc_teach=0.890    acc_dist=0.900
Epoch 82/100 (step 242000) 	lr=7.2e-05 	 t=58s  	 loss=2.453	 val_loss=2.430    acc=0.870    acc_teach=0.880    acc_dist=0.890
Epoch 83/100 (step 244000) 	lr=7.0e-05 	 t=60s  	 loss=2.436	 val_loss=2.417    acc=0.890    acc_teach=0.880    acc_dist=0.890
Epoch 84/100 (step 246000) 	lr=6.7e-05 	 t=60s  	 loss=2.431	 val_loss=2.417    acc=0.890    acc_teach=0.900    acc_dist=0.890
Epoch 85/100 (step 248000) 	lr=6.4e-05 	 t=59s  	 loss=2.427	 val_loss=2.414    acc=0.870    acc_teach=0.850    acc_dist=0.880
Epoch 85/100 (step 250000) 	lr=6.2e-05 	 t=59s  	 loss=2.426	 val_loss=2.406    acc=0.880    acc_teach=0.870    acc_dist=0.910
Epoch 86/100 (step 252000) 	lr=5.9e-05 	 t=59s  	 loss=2.417	 val_loss=2.415    acc=0.900    acc_teach=0.900    acc_dist=0.910
Epoch 87/100 (step 254000) 	lr=5.6e-05 	 t=59s  	 loss=2.405	 val_loss=2.426    acc=0.890    acc_teach=0.860    acc_dist=0.910
Epoch 87/100 (step 256000) 	lr=5.3e-05 	 t=59s  	 loss=2.401	 val_loss=2.427    acc=0.860    acc_teach=0.860    acc_dist=0.890
Epoch 88/100 (step 258000) 	lr=5.1e-05 	 t=60s  	 loss=2.393	 val_loss=2.419    acc=0.870    acc_teach=0.850    acc_dist=0.890
Epoch 89/100 (step 260000) 	lr=4.8e-05 	 t=60s  	 loss=2.389	 val_loss=2.408    acc=0.870    acc_teach=0.870    acc_dist=0.890
Epoch 89/100 (step 262000) 	lr=4.5e-05 	 t=59s  	 loss=2.384	 val_loss=2.403    acc=0.860    acc_teach=0.860    acc_dist=0.880
Epoch 90/100 (step 264000) 	lr=4.3e-05 	 t=60s  	 loss=2.376	 val_loss=2.404    acc=0.880    acc_teach=0.880    acc_dist=0.880
Epoch 91/100 (step 266000) 	lr=4.0e-05 	 t=60s  	 loss=2.373	 val_loss=2.403    acc=0.890    acc_teach=0.890    acc_dist=0.900
Epoch 91/100 (step 268000) 	lr=3.7e-05 	 t=59s  	 loss=2.368	 val_loss=2.404    acc=0.890    acc_teach=0.900    acc_dist=0.890
Epoch 92/100 (step 270000) 	lr=3.5e-05 	 t=59s  	 loss=2.368	 val_loss=2.416    acc=0.870    acc_teach=0.880    acc_dist=0.880
Epoch 93/100 (step 272000) 	lr=3.2e-05 	 t=60s  	 loss=2.365	 val_loss=2.403    acc=0.880    acc_teach=0.880    acc_dist=0.880
Epoch 93/100 (step 274000) 	lr=2.9e-05 	 t=58s  	 loss=2.363	 val_loss=2.411    acc=0.880    acc_teach=0.880    acc_dist=0.880
Epoch 94/100 (step 276000) 	lr=2.6e-05 	 t=60s  	 loss=2.360	 val_loss=2.410    acc=0.890    acc_teach=0.890    acc_dist=0.900
Epoch 95/100 (step 278000) 	lr=2.4e-05 	 t=60s  	 loss=2.358	 val_loss=2.401    acc=0.910    acc_teach=0.900    acc_dist=0.900
