Device : Tesla V100-SXM2-32GB-LS 

- Model mlp_bert_4
- Epochs 100
- Learning rate 3.0e-04   (n_gpus=8)

 -> Training


-------------   Fold 1 / 4  -------------

    -> Data Preparation
    -> 72119 training images
    -> 22358 validation images
    -> 13688418 trainable parameters
    -> 6943394 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.1e-05 	 t=76s  	 loss=5.488	 val_loss=5.351    acc=0.030
Epoch 58/100 (step 132000) 	lr=1.7e-04 	 t=71s  	 loss=2.639	 val_loss=3.140    acc=0.720    acc_teach=0.736    acc_dist=0.723
Epoch 59/100 (step 134000) 	lr=1.7e-04 	 t=70s  	 loss=2.654	 val_loss=3.127    acc=0.727    acc_teach=0.738    acc_dist=0.728
Epoch 60/100 (step 136000) 	lr=1.6e-04 	 t=72s  	 loss=2.649	 val_loss=3.119    acc=0.723    acc_teach=0.738    acc_dist=0.724
Epoch 61/100 (step 138000) 	lr=1.6e-04 	 t=71s  	 loss=2.659	 val_loss=3.122    acc=0.728    acc_teach=0.736    acc_dist=0.724
Epoch 62/100 (step 140000) 	lr=1.6e-04 	 t=71s  	 loss=2.626	 val_loss=3.114    acc=0.725    acc_teach=0.741    acc_dist=0.726
Epoch 63/100 (step 142000) 	lr=1.5e-04 	 t=71s  	 loss=2.619	 val_loss=3.127    acc=0.724    acc_teach=0.738    acc_dist=0.726
Epoch 63/100 (step 144000) 	lr=1.5e-04 	 t=69s  	 loss=2.626	 val_loss=3.106    acc=0.730    acc_teach=0.737    acc_dist=0.727
Epoch 64/100 (step 146000) 	lr=1.5e-04 	 t=71s  	 loss=2.590	 val_loss=3.114    acc=0.723    acc_teach=0.741    acc_dist=0.728
Epoch 65/100 (step 148000) 	lr=1.4e-04 	 t=71s  	 loss=2.600	 val_loss=3.103    acc=0.730    acc_teach=0.739    acc_dist=0.724
Epoch 66/100 (step 150000) 	lr=1.4e-04 	 t=71s  	 loss=2.561	 val_loss=3.122    acc=0.727    acc_teach=0.744    acc_dist=0.731
Epoch 67/100 (step 152000) 	lr=1.3e-04 	 t=70s  	 loss=2.564	 val_loss=3.109    acc=0.726    acc_teach=0.741    acc_dist=0.725
Epoch 68/100 (step 154000) 	lr=1.3e-04 	 t=71s  	 loss=2.569	 val_loss=3.109    acc=0.732    acc_teach=0.740    acc_dist=0.731
Epoch 69/100 (step 156000) 	lr=1.3e-04 	 t=71s  	 loss=2.547	 val_loss=3.094    acc=0.731    acc_teach=0.740    acc_dist=0.734
Epoch 70/100 (step 158000) 	lr=1.2e-04 	 t=71s  	 loss=2.595	 val_loss=3.094    acc=0.732    acc_teach=0.739    acc_dist=0.737
Epoch 70/100 (step 160000) 	lr=1.2e-04 	 t=70s  	 loss=2.546	 val_loss=3.101    acc=0.726    acc_teach=0.740    acc_dist=0.731
Epoch 71/100 (step 162000) 	lr=1.2e-04 	 t=71s  	 loss=2.512	 val_loss=3.083    acc=0.730    acc_teach=0.739    acc_dist=0.736
Epoch 72/100 (step 164000) 	lr=1.1e-04 	 t=71s  	 loss=2.517	 val_loss=3.079    acc=0.733    acc_teach=0.742    acc_dist=0.737
Epoch 73/100 (step 166000) 	lr=1.1e-04 	 t=71s  	 loss=2.528	 val_loss=3.062    acc=0.738    acc_teach=0.743    acc_dist=0.736
Epoch 74/100 (step 168000) 	lr=1.1e-04 	 t=70s  	 loss=2.525	 val_loss=3.078    acc=0.734    acc_teach=0.741    acc_dist=0.740
Epoch 75/100 (step 170000) 	lr=1.0e-04 	 t=70s  	 loss=2.491	 val_loss=3.072    acc=0.732    acc_teach=0.741    acc_dist=0.739
Epoch 76/100 (step 172000) 	lr=1.0e-04 	 t=70s  	 loss=2.497	 val_loss=3.067    acc=0.736    acc_teach=0.742    acc_dist=0.736
Epoch 77/100 (step 174000) 	lr=9.6e-05 	 t=71s  	 loss=2.497	 val_loss=3.064    acc=0.736    acc_teach=0.746    acc_dist=0.738
Epoch 77/100 (step 176000) 	lr=9.3e-05 	 t=69s  	 loss=2.479	 val_loss=3.074    acc=0.734    acc_teach=0.744    acc_dist=0.739
Epoch 78/100 (step 178000) 	lr=8.9e-05 	 t=71s  	 loss=2.489	 val_loss=3.087    acc=0.732    acc_teach=0.744    acc_dist=0.733
Epoch 79/100 (step 180000) 	lr=8.6e-05 	 t=71s  	 loss=2.495	 val_loss=3.075    acc=0.731    acc_teach=0.742    acc_dist=0.741
Epoch 80/100 (step 182000) 	lr=8.2e-05 	 t=70s  	 loss=2.458	 val_loss=3.069    acc=0.735    acc_teach=0.742    acc_dist=0.737
Epoch 81/100 (step 184000) 	lr=7.9e-05 	 t=71s  	 loss=2.462	 val_loss=3.055    acc=0.742    acc_teach=0.744    acc_dist=0.739
Epoch 82/100 (step 186000) 	lr=7.5e-05 	 t=71s  	 loss=2.455	 val_loss=3.057    acc=0.735    acc_teach=0.744    acc_dist=0.737
Epoch 83/100 (step 188000) 	lr=7.2e-05 	 t=71s  	 loss=2.443	 val_loss=3.058    acc=0.737    acc_teach=0.744    acc_dist=0.741
Epoch 84/100 (step 190000) 	lr=6.8e-05 	 t=71s  	 loss=2.437	 val_loss=3.053    acc=0.737    acc_teach=0.743    acc_dist=0.744
Epoch 84/100 (step 192000) 	lr=6.5e-05 	 t=70s  	 loss=2.421	 val_loss=3.057    acc=0.740    acc_teach=0.743    acc_dist=0.737
Epoch 85/100 (step 194000) 	lr=6.1e-05 	 t=71s  	 loss=2.421	 val_loss=3.046    acc=0.740    acc_teach=0.744    acc_dist=0.740
Epoch 86/100 (step 196000) 	lr=5.8e-05 	 t=70s  	 loss=2.416	 val_loss=3.063    acc=0.737    acc_teach=0.744    acc_dist=0.741
Epoch 87/100 (step 198000) 	lr=5.4e-05 	 t=71s  	 loss=2.409	 val_loss=3.048    acc=0.741    acc_teach=0.745    acc_dist=0.742
Epoch 88/100 (step 200000) 	lr=5.1e-05 	 t=71s  	 loss=2.397	 val_loss=3.038    acc=0.741    acc_teach=0.745    acc_dist=0.741
Epoch 89/100 (step 202000) 	lr=4.7e-05 	 t=70s  	 loss=2.394	 val_loss=3.034    acc=0.742    acc_teach=0.744    acc_dist=0.742
Epoch 90/100 (step 204000) 	lr=4.4e-05 	 t=71s  	 loss=2.397	 val_loss=3.048    acc=0.741    acc_teach=0.741    acc_dist=0.740
Epoch 91/100 (step 206000) 	lr=4.0e-05 	 t=71s  	 loss=2.388	 val_loss=3.030    acc=0.747    acc_teach=0.746    acc_dist=0.745
Epoch 91/100 (step 208000) 	lr=3.7e-05 	 t=69s  	 loss=2.385	 val_loss=3.043    acc=0.741    acc_teach=0.744    acc_dist=0.743
Epoch 92/100 (step 210000) 	lr=3.3e-05 	 t=71s  	 loss=2.381	 val_loss=3.032    acc=0.746    acc_teach=0.746    acc_dist=0.743
Epoch 93/100 (step 212000) 	lr=3.0e-05 	 t=71s  	 loss=2.376	 val_loss=3.029    acc=0.745    acc_teach=0.746    acc_dist=0.743
Epoch 94/100 (step 214000) 	lr=2.6e-05 	 t=70s  	 loss=2.376	 val_loss=3.028    acc=0.746    acc_teach=0.747    acc_dist=0.744
Epoch 95/100 (step 216000) 	lr=2.3e-05 	 t=70s  	 loss=2.373	 val_loss=3.035    acc=0.743    acc_teach=0.744    acc_dist=0.742
Epoch 96/100 (step 218000) 	lr=1.9e-05 	 t=71s  	 loss=2.370	 val_loss=3.035    acc=0.743    acc_teach=0.747    acc_dist=0.744
Epoch 97/100 (step 220000) 	lr=1.6e-05 	 t=71s  	 loss=2.369	 val_loss=3.026    acc=0.746    acc_teach=0.746    acc_dist=0.745
Epoch 98/100 (step 222000) 	lr=1.2e-05 	 t=71s  	 loss=2.367	 val_loss=3.025    acc=0.745    acc_teach=0.746    acc_dist=0.746
Epoch 98/100 (step 224000) 	lr=8.8e-06 	 t=70s  	 loss=2.364	 val_loss=3.019    acc=0.748    acc_teach=0.747    acc_dist=0.745
Epoch 99/100 (step 226000) 	lr=5.3e-06 	 t=71s  	 loss=2.363	 val_loss=3.021    acc=0.746    acc_teach=0.746    acc_dist=0.745
Epoch 100/100 (step 228808) 	lr=4.1e-07 	 t=95s  	 loss=2.362	 val_loss=3.019    acc=0.746    acc_teach=0.747    acc_dist=0.746

 -> Saving weights to ../logs/2023-05-01/2/mlp_bert_4_3.pt



 -> CV Accuracy : 0.7395

-------------   Fullfit 1 / 1 -------------

    -> Data Preparation
    -> 94477 training images
    -> 100 validation images
    -> 13688418 trainable parameters
    -> 6943394 distilled parameters

Epoch 01/100 (step 2000) 	lr=8.1e-06 	 t=70s  	 loss=5.509	 val_loss=5.364    acc=0.020
Epoch 02/100 (step 4000) 	lr=1.6e-05 	 t=67s  	 loss=5.244	 val_loss=4.799    acc=0.040
Epoch 03/100 (step 6000) 	lr=2.4e-05 	 t=67s  	 loss=4.881	 val_loss=4.429    acc=0.190
Epoch 03/100 (step 8000) 	lr=3.2e-05 	 t=66s  	 loss=4.621	 val_loss=4.158    acc=0.200
Epoch 04/100 (step 10000) 	lr=4.1e-05 	 t=67s  	 loss=4.420	 val_loss=3.940    acc=0.270
Epoch 05/100 (step 12000) 	lr=4.9e-05 	 t=67s  	 loss=4.256	 val_loss=3.709    acc=0.370
Epoch 05/100 (step 14000) 	lr=5.7e-05 	 t=66s  	 loss=4.066	 val_loss=3.502    acc=0.460
Epoch 06/100 (step 16000) 	lr=6.5e-05 	 t=67s  	 loss=3.952	 val_loss=3.328    acc=0.450
Epoch 07/100 (step 18000) 	lr=7.3e-05 	 t=67s  	 loss=3.819	 val_loss=3.314    acc=0.510
Epoch 07/100 (step 20000) 	lr=8.1e-05 	 t=66s  	 loss=3.712	 val_loss=3.198    acc=0.530
Epoch 08/100 (step 22000) 	lr=8.9e-05 	 t=67s  	 loss=3.652	 val_loss=3.087    acc=0.570
Epoch 09/100 (step 24000) 	lr=9.7e-05 	 t=67s  	 loss=3.572	 val_loss=3.042    acc=0.570
Epoch 09/100 (step 26000) 	lr=1.1e-04 	 t=66s  	 loss=3.531	 val_loss=3.048    acc=0.570
Epoch 10/100 (step 28000) 	lr=1.1e-04 	 t=67s  	 loss=3.493	 val_loss=3.021    acc=0.620
Epoch 11/100 (step 30000) 	lr=1.2e-04 	 t=67s  	 loss=3.464	 val_loss=2.930    acc=0.650
Epoch 11/100 (step 32000) 	lr=1.3e-04 	 t=65s  	 loss=3.438	 val_loss=2.885    acc=0.710
Epoch 12/100 (step 34000) 	lr=1.4e-04 	 t=67s  	 loss=3.409	 val_loss=2.845    acc=0.700
Epoch 13/100 (step 36000) 	lr=1.5e-04 	 t=67s  	 loss=3.398	 val_loss=2.836    acc=0.710
Epoch 13/100 (step 38000) 	lr=1.5e-04 	 t=65s  	 loss=3.406	 val_loss=2.812    acc=0.690
Epoch 14/100 (step 40000) 	lr=1.6e-04 	 t=67s  	 loss=3.386	 val_loss=2.803    acc=0.690
Epoch 15/100 (step 42000) 	lr=1.7e-04 	 t=67s  	 loss=3.348	 val_loss=2.809    acc=0.690
Epoch 15/100 (step 44000) 	lr=1.8e-04 	 t=66s  	 loss=3.381	 val_loss=2.778    acc=0.680
Epoch 16/100 (step 46000) 	lr=1.9e-04 	 t=67s  	 loss=3.378	 val_loss=2.781    acc=0.700
Epoch 17/100 (step 48000) 	lr=1.9e-04 	 t=67s  	 loss=3.371	 val_loss=2.757    acc=0.700
Epoch 17/100 (step 50000) 	lr=2.0e-04 	 t=66s  	 loss=3.397	 val_loss=2.721    acc=0.730
Epoch 18/100 (step 52000) 	lr=2.1e-04 	 t=67s  	 loss=3.403	 val_loss=2.705    acc=0.720
Epoch 19/100 (step 54000) 	lr=2.2e-04 	 t=67s  	 loss=3.415	 val_loss=2.719    acc=0.750
Epoch 19/100 (step 56000) 	lr=2.3e-04 	 t=66s  	 loss=3.435	 val_loss=2.742    acc=0.720
Epoch 20/100 (step 58000) 	lr=2.4e-04 	 t=68s  	 loss=3.426	 val_loss=2.676    acc=0.760
Epoch 21/100 (step 60000) 	lr=2.4e-04 	 t=67s  	 loss=3.477	 val_loss=2.706    acc=0.740
Epoch 21/100 (step 62000) 	lr=2.5e-04 	 t=65s  	 loss=3.471	 val_loss=2.720    acc=0.790
Epoch 22/100 (step 64000) 	lr=2.6e-04 	 t=67s  	 loss=3.440	 val_loss=2.736    acc=0.690
Epoch 23/100 (step 66000) 	lr=2.7e-04 	 t=67s  	 loss=3.447	 val_loss=2.766    acc=0.690
Epoch 24/100 (step 68000) 	lr=2.8e-04 	 t=67s  	 loss=3.499	 val_loss=2.661    acc=0.780
Epoch 24/100 (step 70000) 	lr=2.8e-04 	 t=65s  	 loss=3.481	 val_loss=2.738    acc=0.690
Epoch 25/100 (step 72000) 	lr=2.9e-04 	 t=67s  	 loss=3.483	 val_loss=2.700    acc=0.750
Epoch 26/100 (step 74000) 	lr=3.0e-04 	 t=67s  	 loss=3.505	 val_loss=2.730    acc=0.720
Epoch 26/100 (step 76000) 	lr=3.0e-04 	 t=66s  	 loss=3.468	 val_loss=2.720    acc=0.730
Epoch 27/100 (step 78000) 	lr=2.9e-04 	 t=67s  	 loss=3.436	 val_loss=2.724    acc=0.710
Epoch 28/100 (step 80000) 	lr=2.9e-04 	 t=67s  	 loss=3.398	 val_loss=2.622    acc=0.780
Epoch 28/100 (step 82000) 	lr=2.9e-04 	 t=65s  	 loss=3.396	 val_loss=2.700    acc=0.740
Epoch 29/100 (step 84000) 	lr=2.9e-04 	 t=68s  	 loss=3.401	 val_loss=2.603    acc=0.780
Epoch 30/100 (step 86000) 	lr=2.8e-04 	 t=67s  	 loss=3.365	 val_loss=2.604    acc=0.760
Epoch 30/100 (step 88000) 	lr=2.8e-04 	 t=65s  	 loss=3.382	 val_loss=2.628    acc=0.770
Epoch 31/100 (step 90000) 	lr=2.8e-04 	 t=67s  	 loss=3.354	 val_loss=2.599    acc=0.790
Epoch 32/100 (step 92000) 	lr=2.8e-04 	 t=66s  	 loss=3.343	 val_loss=2.586    acc=0.790
Epoch 32/100 (step 94000) 	lr=2.7e-04 	 t=66s  	 loss=3.371	 val_loss=2.611    acc=0.780
Epoch 33/100 (step 96000) 	lr=2.7e-04 	 t=67s  	 loss=3.325	 val_loss=2.573    acc=0.820
Epoch 34/100 (step 98000) 	lr=2.7e-04 	 t=67s  	 loss=3.329	 val_loss=2.580    acc=0.800
Epoch 34/100 (step 100000) 	lr=2.6e-04 	 t=65s  	 loss=3.288	 val_loss=2.605    acc=0.800
Epoch 35/100 (step 102000) 	lr=2.6e-04 	 t=67s  	 loss=3.275	 val_loss=2.548    acc=0.840
Epoch 36/100 (step 104000) 	lr=2.6e-04 	 t=66s  	 loss=3.255	 val_loss=2.590    acc=0.790
Epoch 36/100 (step 106000) 	lr=2.6e-04 	 t=66s  	 loss=3.259	 val_loss=2.602    acc=0.810
Epoch 37/100 (step 108000) 	lr=2.5e-04 	 t=67s  	 loss=3.272	 val_loss=2.568    acc=0.780
Epoch 38/100 (step 110000) 	lr=2.5e-04 	 t=67s  	 loss=3.223	 val_loss=2.585    acc=0.840
Epoch 38/100 (step 112000) 	lr=2.5e-04 	 t=66s  	 loss=3.233	 val_loss=2.549    acc=0.820
Epoch 39/100 (step 114000) 	lr=2.5e-04 	 t=66s  	 loss=3.251	 val_loss=2.560    acc=0.780
Epoch 40/100 (step 116000) 	lr=2.4e-04 	 t=67s  	 loss=3.231	 val_loss=2.569    acc=0.800
Epoch 40/100 (step 118000) 	lr=2.4e-04 	 t=65s  	 loss=3.203	 val_loss=2.576    acc=0.790
Epoch 41/100 (step 120000) 	lr=2.4e-04 	 t=67s  	 loss=3.209	 val_loss=2.550    acc=0.820
Epoch 42/100 (step 122000) 	lr=2.3e-04 	 t=66s  	 loss=3.184	 val_loss=2.561    acc=0.800
Epoch 43/100 (step 124000) 	lr=2.3e-04 	 t=67s  	 loss=3.187	 val_loss=2.593    acc=0.820
Epoch 43/100 (step 126000) 	lr=2.3e-04 	 t=66s  	 loss=3.182	 val_loss=2.543    acc=0.820
Epoch 44/100 (step 128000) 	lr=2.3e-04 	 t=66s  	 loss=3.180	 val_loss=2.539    acc=0.830
Epoch 45/100 (step 130000) 	lr=2.2e-04 	 t=67s  	 loss=3.172	 val_loss=2.550    acc=0.760
Epoch 45/100 (step 132000) 	lr=2.2e-04 	 t=65s  	 loss=3.163	 val_loss=2.578    acc=0.800
Epoch 46/100 (step 134000) 	lr=2.2e-04 	 t=67s  	 loss=3.146	 val_loss=2.535    acc=0.810
Epoch 47/100 (step 136000) 	lr=2.2e-04 	 t=67s  	 loss=3.139	 val_loss=2.553    acc=0.770
Epoch 47/100 (step 138000) 	lr=2.1e-04 	 t=65s  	 loss=3.124	 val_loss=2.523    acc=0.850
Epoch 48/100 (step 140000) 	lr=2.1e-04 	 t=67s  	 loss=3.091	 val_loss=2.546    acc=0.800
Epoch 49/100 (step 142000) 	lr=2.1e-04 	 t=67s  	 loss=3.130	 val_loss=2.535    acc=0.790
Epoch 49/100 (step 144000) 	lr=2.1e-04 	 t=66s  	 loss=3.112	 val_loss=2.550    acc=0.810
Epoch 50/100 (step 146000) 	lr=2.0e-04 	 t=68s  	 loss=2.866	 val_loss=2.568    acc=0.810
Epoch 51/100 (step 148000) 	lr=2.0e-04 	 t=65s  	 loss=2.746	 val_loss=2.551    acc=0.830    acc_teach=0.860    acc_dist=0.820
Epoch 51/100 (step 150000) 	lr=2.0e-04 	 t=63s  	 loss=2.739	 val_loss=2.532    acc=0.880    acc_teach=0.870    acc_dist=0.810
Epoch 52/100 (step 152000) 	lr=1.9e-04 	 t=65s  	 loss=2.743	 val_loss=2.565    acc=0.830    acc_teach=0.860    acc_dist=0.860
Epoch 53/100 (step 154000) 	lr=1.9e-04 	 t=65s  	 loss=2.720	 val_loss=2.539    acc=0.810    acc_teach=0.880    acc_dist=0.860
Epoch 53/100 (step 156000) 	lr=1.9e-04 	 t=63s  	 loss=2.727	 val_loss=2.557    acc=0.820    acc_teach=0.850    acc_dist=0.850
Epoch 54/100 (step 158000) 	lr=1.9e-04 	 t=65s  	 loss=2.743	 val_loss=2.553    acc=0.830    acc_teach=0.840    acc_dist=0.830
Epoch 55/100 (step 160000) 	lr=1.8e-04 	 t=65s  	 loss=2.727	 val_loss=2.544    acc=0.810    acc_teach=0.870    acc_dist=0.860
Epoch 55/100 (step 162000) 	lr=1.8e-04 	 t=63s  	 loss=2.731	 val_loss=2.513    acc=0.870    acc_teach=0.870    acc_dist=0.880
Epoch 56/100 (step 164000) 	lr=1.8e-04 	 t=65s  	 loss=2.684	 val_loss=2.523    acc=0.840    acc_teach=0.860    acc_dist=0.890
Epoch 57/100 (step 166000) 	lr=1.8e-04 	 t=65s  	 loss=2.681	 val_loss=2.542    acc=0.830    acc_teach=0.840    acc_dist=0.860
Epoch 57/100 (step 168000) 	lr=1.7e-04 	 t=63s  	 loss=2.673	 val_loss=2.512    acc=0.870    acc_teach=0.850    acc_dist=0.890
Epoch 58/100 (step 170000) 	lr=1.7e-04 	 t=64s  	 loss=2.681	 val_loss=2.512    acc=0.860    acc_teach=0.870    acc_dist=0.890
Epoch 59/100 (step 172000) 	lr=1.7e-04 	 t=64s  	 loss=2.667	 val_loss=2.516    acc=0.840    acc_teach=0.840    acc_dist=0.890
Epoch 59/100 (step 174000) 	lr=1.6e-04 	 t=63s  	 loss=2.641	 val_loss=2.511    acc=0.860    acc_teach=0.860    acc_dist=0.880
Epoch 60/100 (step 176000) 	lr=1.6e-04 	 t=65s  	 loss=2.681	 val_loss=2.518    acc=0.840    acc_teach=0.840    acc_dist=0.860
Epoch 61/100 (step 178000) 	lr=1.6e-04 	 t=64s  	 loss=2.668	 val_loss=2.531    acc=0.860    acc_teach=0.850    acc_dist=0.890
Epoch 61/100 (step 180000) 	lr=1.6e-04 	 t=63s  	 loss=2.680	 val_loss=2.510    acc=0.840    acc_teach=0.860    acc_dist=0.880
Epoch 62/100 (step 182000) 	lr=1.5e-04 	 t=65s  	 loss=2.648	 val_loss=2.503    acc=0.880    acc_teach=0.880    acc_dist=0.900
Epoch 63/100 (step 184000) 	lr=1.5e-04 	 t=65s  	 loss=2.624	 val_loss=2.496    acc=0.900    acc_teach=0.880    acc_dist=0.870
Epoch 64/100 (step 186000) 	lr=1.5e-04 	 t=64s  	 loss=2.608	 val_loss=2.491    acc=0.870    acc_teach=0.890    acc_dist=0.880
Epoch 64/100 (step 188000) 	lr=1.5e-04 	 t=63s  	 loss=2.604	 val_loss=2.494    acc=0.880    acc_teach=0.880    acc_dist=0.870
Epoch 65/100 (step 190000) 	lr=1.4e-04 	 t=65s  	 loss=2.635	 val_loss=2.495    acc=0.870    acc_teach=0.870    acc_dist=0.880
Epoch 66/100 (step 192000) 	lr=1.4e-04 	 t=65s  	 loss=2.588	 val_loss=2.492    acc=0.870    acc_teach=0.880    acc_dist=0.880
Epoch 66/100 (step 194000) 	lr=1.4e-04 	 t=63s  	 loss=2.585	 val_loss=2.502    acc=0.890    acc_teach=0.870    acc_dist=0.880
Epoch 67/100 (step 196000) 	lr=1.3e-04 	 t=64s  	 loss=2.605	 val_loss=2.479    acc=0.870    acc_teach=0.890    acc_dist=0.870
Epoch 68/100 (step 198000) 	lr=1.3e-04 	 t=64s  	 loss=2.605	 val_loss=2.518    acc=0.890    acc_teach=0.880    acc_dist=0.880
Epoch 68/100 (step 200000) 	lr=1.3e-04 	 t=63s  	 loss=2.580	 val_loss=2.504    acc=0.880    acc_teach=0.870    acc_dist=0.890
Epoch 69/100 (step 202000) 	lr=1.3e-04 	 t=64s  	 loss=2.581	 val_loss=2.479    acc=0.900    acc_teach=0.890    acc_dist=0.870
Epoch 70/100 (step 204000) 	lr=1.2e-04 	 t=65s  	 loss=2.573	 val_loss=2.494    acc=0.870    acc_teach=0.890    acc_dist=0.910
Epoch 70/100 (step 206000) 	lr=1.2e-04 	 t=63s  	 loss=2.558	 val_loss=2.495    acc=0.860    acc_teach=0.870    acc_dist=0.890
Epoch 71/100 (step 208000) 	lr=1.2e-04 	 t=65s  	 loss=2.555	 val_loss=2.495    acc=0.850    acc_teach=0.870    acc_dist=0.880
Epoch 72/100 (step 210000) 	lr=1.2e-04 	 t=64s  	 loss=2.560	 val_loss=2.480    acc=0.890    acc_teach=0.880    acc_dist=0.900
Epoch 72/100 (step 212000) 	lr=1.1e-04 	 t=63s  	 loss=2.526	 val_loss=2.486    acc=0.890    acc_teach=0.890    acc_dist=0.890
Epoch 73/100 (step 214000) 	lr=1.1e-04 	 t=65s  	 loss=2.539	 val_loss=2.474    acc=0.880    acc_teach=0.900    acc_dist=0.870
Epoch 74/100 (step 216000) 	lr=1.1e-04 	 t=64s  	 loss=2.533	 val_loss=2.460    acc=0.870    acc_teach=0.890    acc_dist=0.910
Epoch 74/100 (step 218000) 	lr=1.0e-04 	 t=63s  	 loss=2.527	 val_loss=2.450    acc=0.880    acc_teach=0.890    acc_dist=0.890
Epoch 75/100 (step 220000) 	lr=1.0e-04 	 t=64s  	 loss=2.513	 val_loss=2.475    acc=0.880    acc_teach=0.880    acc_dist=0.900
Epoch 76/100 (step 222000) 	lr=9.9e-05 	 t=65s  	 loss=2.507	 val_loss=2.463    acc=0.900    acc_teach=0.910    acc_dist=0.890
Epoch 76/100 (step 224000) 	lr=9.7e-05 	 t=63s  	 loss=2.521	 val_loss=2.460    acc=0.900    acc_teach=0.880    acc_dist=0.890
Epoch 77/100 (step 226000) 	lr=9.4e-05 	 t=64s  	 loss=2.502	 val_loss=2.481    acc=0.900    acc_teach=0.910    acc_dist=0.900
Epoch 78/100 (step 228000) 	lr=9.1e-05 	 t=64s  	 loss=2.503	 val_loss=2.469    acc=0.900    acc_teach=0.920    acc_dist=0.900
Epoch 78/100 (step 230000) 	lr=8.9e-05 	 t=63s  	 loss=2.490	 val_loss=2.455    acc=0.880    acc_teach=0.890    acc_dist=0.900
Epoch 79/100 (step 232000) 	lr=8.6e-05 	 t=65s  	 loss=2.487	 val_loss=2.445    acc=0.880    acc_teach=0.880    acc_dist=0.890
Epoch 80/100 (step 234000) 	lr=8.3e-05 	 t=64s  	 loss=2.477	 val_loss=2.463    acc=0.880    acc_teach=0.880    acc_dist=0.890
Epoch 80/100 (step 236000) 	lr=8.1e-05 	 t=63s  	 loss=2.477	 val_loss=2.445    acc=0.890    acc_teach=0.890    acc_dist=0.910
Epoch 81/100 (step 238000) 	lr=7.8e-05 	 t=64s  	 loss=2.456	 val_loss=2.463    acc=0.900    acc_teach=0.910    acc_dist=0.890
Epoch 82/100 (step 240000) 	lr=7.5e-05 	 t=65s  	 loss=2.460	 val_loss=2.462    acc=0.880    acc_teach=0.900    acc_dist=0.920
Epoch 82/100 (step 242000) 	lr=7.2e-05 	 t=63s  	 loss=2.474	 val_loss=2.443    acc=0.870    acc_teach=0.880    acc_dist=0.910
Epoch 83/100 (step 244000) 	lr=7.0e-05 	 t=65s  	 loss=2.454	 val_loss=2.447    acc=0.880    acc_teach=0.900    acc_dist=0.930
Epoch 84/100 (step 246000) 	lr=6.7e-05 	 t=64s  	 loss=2.454	 val_loss=2.427    acc=0.900    acc_teach=0.900    acc_dist=0.930
Epoch 85/100 (step 248000) 	lr=6.4e-05 	 t=64s  	 loss=2.447	 val_loss=2.430    acc=0.890    acc_teach=0.890    acc_dist=0.910
Epoch 85/100 (step 250000) 	lr=6.2e-05 	 t=63s  	 loss=2.445	 val_loss=2.426    acc=0.900    acc_teach=0.900    acc_dist=0.920
Epoch 86/100 (step 252000) 	lr=5.9e-05 	 t=64s  	 loss=2.436	 val_loss=2.431    acc=0.910    acc_teach=0.900    acc_dist=0.910
Epoch 87/100 (step 254000) 	lr=5.6e-05 	 t=64s  	 loss=2.426	 val_loss=2.424    acc=0.900    acc_teach=0.900    acc_dist=0.900
Epoch 87/100 (step 256000) 	lr=5.3e-05 	 t=63s  	 loss=2.422	 val_loss=2.429    acc=0.920    acc_teach=0.910    acc_dist=0.920
Epoch 88/100 (step 258000) 	lr=5.1e-05 	 t=64s  	 loss=2.413	 val_loss=2.433    acc=0.900    acc_teach=0.910    acc_dist=0.910
Epoch 89/100 (step 260000) 	lr=4.8e-05 	 t=64s  	 loss=2.410	 val_loss=2.426    acc=0.890    acc_teach=0.890    acc_dist=0.910
Epoch 89/100 (step 262000) 	lr=4.5e-05 	 t=63s  	 loss=2.410	 val_loss=2.417    acc=0.920    acc_teach=0.900    acc_dist=0.920
Epoch 90/100 (step 264000) 	lr=4.3e-05 	 t=64s  	 loss=2.400	 val_loss=2.425    acc=0.930    acc_teach=0.930    acc_dist=0.920
Epoch 91/100 (step 266000) 	lr=4.0e-05 	 t=64s  	 loss=2.400	 val_loss=2.420    acc=0.920    acc_teach=0.920    acc_dist=0.910
Epoch 91/100 (step 268000) 	lr=3.7e-05 	 t=63s  	 loss=2.394	 val_loss=2.422    acc=0.920    acc_teach=0.920    acc_dist=0.920
Epoch 92/100 (step 270000) 	lr=3.4e-05 	 t=64s  	 loss=2.393	 val_loss=2.426    acc=0.910    acc_teach=0.910    acc_dist=0.920
Epoch 93/100 (step 272000) 	lr=3.2e-05 	 t=65s  	 loss=2.389	 val_loss=2.414    acc=0.910    acc_teach=0.910    acc_dist=0.910
Epoch 93/100 (step 274000) 	lr=2.9e-05 	 t=63s  	 loss=2.389	 val_loss=2.416    acc=0.910    acc_teach=0.910    acc_dist=0.920
Epoch 94/100 (step 276000) 	lr=2.6e-05 	 t=65s  	 loss=2.387	 val_loss=2.428    acc=0.890    acc_teach=0.890    acc_dist=0.920
Epoch 95/100 (step 278000) 	lr=2.4e-05 	 t=65s  	 loss=2.383	 val_loss=2.417    acc=0.910    acc_teach=0.900    acc_dist=0.920
