participant_id,sequence_id,fold
30680,2480857834,3
29302,248088498,2
18796,2480889719,3
29302,2480902128,2
53618,2480941282,0
37055,2481073353,3
53618,2481140313,0
55372,2481145482,2
61333,2481152734,3
36257,2481160369,2
34503,2481172693,0
32319,2481188483,3
22343,2481384996,2
28656,2481427281,1
37779,2481506671,1
2044,2481528889,0
53618,2481532610,0
55372,2481574095,2
29302,2481720590,2
36257,2481737259,2
49445,248173755,1
25571,2481741501,1
32319,2481824335,3
25571,2481871173,1
28656,2481921587,1
36257,2482011497,2
22343,2482076952,2
26734,2482109915,2
30680,2482130916,3
30680,2482160325,3
22343,2482163988,2
29302,2482271998,2
32319,2482276390,3
16069,2482278537,0
37055,2482282497,3
37779,2482306266,1
36257,2482334230,2
2044,2482387752,0
55372,2482417064,2
2044,2482427405,0
37779,2482533486,1
55372,2482583464,2
18796,2482607948,3
27610,2482653322,2
37779,2482744518,1
36257,2482790380,2
49445,2482881335,1
28656,2482973138,1
28656,2483030037,1
37055,2483052544,3
18796,248305312,3
22343,2483075844,2
61333,248313507,3
55372,2483139211,2
18796,2483149024,3
26734,248328057,2
26734,2483359176,2
61333,2483382891,3
2044,2483508436,0
27610,2483696047,2
61333,2483697876,3
53618,2483803978,0
25571,2483812869,1
37055,2483835154,3
36257,2483850175,2
36257,2483856909,2
37055,2483898012,3
16069,2483903916,0
61333,2483913924,3
37055,2483935414,3
34503,2483942226,0
25571,2484022398,1
55372,2484055235,2
61333,2484067714,3
49445,2484135466,1
18796,2484169704,3
49445,2484182427,1
29302,2484223409,2
4718,2484246267,0
18796,2484262095,3
62590,2484289737,1
25571,248431714,1
55372,2484332681,2
30680,2484341784,3
62590,2484344401,1
28656,2484367683,1
28656,2484434898,1
32319,2484576804,3
22343,2484713486,2
28656,2484796929,1
26734,2484867409,2
29302,24848876,2
4718,2484922332,0
26734,2484945704,2
25571,2484952801,1
36257,2485004397,2
53618,2485022796,0
36257,2485031651,2
34503,2485032834,0
55372,2485047843,2
55372,2485049758,2
32319,2485070205,3
16069,2485116465,0
2044,2485133271,0
61333,2485160253,3
26734,2485240469,2
16069,2485247035,0
53618,2485322825,0
61333,2485345284,3
26734,2485347560,2
37779,2485368620,1
26734,2485371129,2
16069,2485509755,0
36257,2485544001,2
27610,2485548572,2
32319,2485640181,3
4718,2485723251,0
49445,2485899754,1
32319,2485956709,3
61333,2485984748,3
37779,2486111409,1
22343,2486228665,2
25571,2486252475,1
30680,2486263874,3
29302,248628094,2
30680,2486302999,3
26734,2486317883,2
36257,2486357572,2
22343,2486487362,2
36257,2486497113,2
16069,2486510431,0
61333,248651046,3
49445,248652530,1
25571,2486544823,1
37055,2486628391,3
4718,2486696811,0
25571,248676023,1
22343,2486762191,2
53618,2486803296,0
36257,2486863271,2
36257,2486891438,2
29302,2486935639,2
55372,248693835,2
29302,2486965992,2
27610,2487107973,2
32319,2487118258,3
22343,2487128372,2
36257,2487130796,2
55372,2487135744,2
37779,2487178282,1
16069,2487246242,0
37779,2487256996,1
4718,2487278283,0
55372,248728394,2
16069,2487284455,0
30680,2487290,3
32319,2487340032,3
18796,2487472801,3
18796,2487475524,3
62590,2487518720,1
22343,2487566528,2
30680,2487593550,3
32319,2487805719,3
62590,24878544,1
61333,248787679,3
29302,2487895612,2
28656,2488016157,1
36257,2488041009,2
49445,2488073796,1
32319,2488074665,3
25571,2488099315,1
26734,2488114686,2
27610,2488204438,2
55372,2488210416,2
22343,2488272332,2
62590,2488295040,1
32319,2488358153,3
37055,2488378751,3
62590,2488400043,1
61333,2488401016,3
34503,2488412015,0
49445,2488416703,1
32319,2488416708,3
55372,2488419697,2
27610,2488591529,2
29302,2488615368,2
34503,2488624082,0
37055,2488624126,3
53618,2488652974,0
36257,2488682900,2
22343,2488684747,2
49445,2488688913,1
34503,2488717399,0
61333,2488725179,3
37779,2488739999,1
16069,2488751095,0
16069,2488760300,0
53618,248881107,0
26734,248884900,2
62590,2488850241,1
34503,2489009036,0
62590,2489048091,1
34503,2489078245,0
26734,24891577,2
2044,2489159981,0
53618,2489230364,0
55372,2489362006,2
49445,2489373420,1
2044,2489398115,0
37779,2489512655,1
30680,2489522637,3
61333,248965945,3
37055,2489675280,3
25571,2489675447,1
49445,2489720822,1
16069,2489745735,0
25571,2489765086,1
26734,2489803212,2
34503,2489898363,0
37055,2489901638,3
49445,248994256,1
37055,2489945507,3
26734,2489983683,2
26734,2490011430,2
30680,2490015521,3
22343,2490059737,2
30680,249007246,3
62590,2490235322,1
32319,2490249583,3
22343,2490253416,2
30680,2490298011,3
27610,2490307391,2
28656,2490345633,1
30680,2490395042,3
34503,2490395053,0
32319,2490397942,3
27610,2490418543,2
29302,2490468452,2
18796,2490547634,3
22343,2490584560,2
53618,2490585947,0
25571,2490714226,1
36257,2490798567,2
61333,2490890357,3
16069,2490923816,0
25571,2490936677,1
27610,2490950342,2
29302,249099853,2
53618,2491078801,0
37055,2491282947,3
53618,2491327227,0
53618,2491387398,0
4718,2491419907,0
25571,2491429580,1
25571,2491456867,1
62590,2491485077,1
27610,2491495653,2
61333,2491553622,3
55372,2491559325,2
34503,2491603739,0
61333,2491627450,3
37055,2491707474,3
55372,2491795642,2
37055,2491805684,3
32319,2491876653,3
37779,2491903848,1
16069,2491918306,0
27610,2491945520,2
37055,2492002420,3
4718,249209354,0
49445,2492158184,1
49445,2492170034,1
55372,2492201621,2
37055,2492287625,3
4718,2492485651,0
22343,2492504318,2
27610,2492520861,2
29302,2492594310,2
18796,2492657728,3
49445,2492733071,1
62590,249275951,1
29302,2492805778,2
16069,2492816961,0
53618,2492871055,0
37055,2492894139,3
16069,2492950617,0
16069,2492959148,0
37055,2492977402,3
36257,2493042801,2
53618,2493105490,0
16069,2493166116,0
37055,2493196067,3
22343,2493197259,2
37779,2493246627,1
32319,2493260919,3
29302,2493353005,2
26734,2493399705,2
55372,2493421548,2
61333,2493507373,3
18796,2493519255,3
22343,2493520080,2
49445,2493525467,1
32319,2493531831,3
25571,2493553479,1
53618,2493602914,0
29302,2493665565,2
27610,2493670729,2
62590,2493781141,1
4718,2493797685,0
37779,24939157,1
32319,2493942103,3
29302,2494005079,2
29302,2494013405,2
30680,2494019233,3
4718,2494023168,0
26734,2494078894,2
29302,249409110,2
53618,2494093952,0
32319,2494144946,3
34503,2494180768,0
49445,2494256807,1
25571,2494322399,1
49445,2494345069,1
34503,2494355519,0
62590,2494376851,1
55372,2494511917,2
27610,2494513668,2
36257,2494538656,2
16069,2494555175,0
37055,249459612,3
49445,2494607181,1
53618,2494608190,0
37779,2494609193,1
18796,2494627341,3
49445,2494644618,1
62590,2494712985,1
22343,2494738950,2
55372,2494804207,2
28656,2494827888,1
55372,2494886765,2
2044,2494933446,0
37779,2494953718,1
30680,2494986575,3
16069,2494988989,0
55372,2494994398,2
37779,2495004080,1
37779,249501297,1
62590,2495042939,1
25571,2495073379,1
30680,249507906,3
55372,2495123438,2
22343,2495135538,2
18796,2495148820,3
61333,2495191485,3
27610,2495275886,2
29302,2495285749,2
61333,249533000,3
18796,2495413638,3
26734,2495430984,2
29302,2495445356,2
61333,2495479665,3
18796,2495482282,3
2044,2495610762,0
26734,2495615482,2
49445,2495811947,1
2044,2495881597,0
62590,2495920423,1
55372,2495954610,2
28656,2496010003,1
53618,2496018926,0
49445,2496043195,1
37055,2496088830,3
49445,2496148499,1
28656,2496266408,1
49445,2496281667,1
53618,2496292982,0
53618,2496327793,0
29302,2496340334,2
25571,249637019,1
25571,2496413394,1
61333,2496484753,3
61333,2496520941,3
2044,2496565589,0
34503,2496618050,0
62590,2496631075,1
28656,2496673790,1
53618,2496687542,0
4718,2496703696,0
30680,2496710543,3
16069,2496722976,0
37779,2496727723,1
53618,249675785,0
55372,2496794500,2
22343,2496868647,2
49445,2496879251,1
32319,2496951174,3
27610,2496953077,2
30680,2496974642,3
27610,2497058770,2
4718,2497080924,0
37779,2497111275,1
26734,2497153906,2
37055,2497154475,3
53618,249720265,0
62590,2497204751,1
27610,2497208636,2
2044,2497231488,0
25571,2497282983,1
62590,2497289813,1
26734,2497293461,2
36257,2497296377,2
37779,2497347054,1
16069,2497419227,0
37055,2497444818,3
22343,2497484117,2
61333,2497500867,3
37779,249751243,1
22343,2497515784,2
61333,2497546226,3
18796,2497613361,3
37055,2497622454,3
30680,2497639296,3
29302,2497662121,2
34503,2497672745,0
49445,2497779691,1
30680,2497833673,3
22343,249787021,2
53618,2497947291,0
26734,2498007218,2
29302,2498257698,2
27610,2498296566,2
37055,2498337255,3
49445,2498375159,1
16069,2498402541,0
36257,2498407507,2
26734,2498411937,2
61333,2498415460,3
36257,2498496580,2
18796,2498682679,3
25571,2498688118,1
61333,2498750167,3
37055,2498780523,3
61333,2498845274,3
55372,2498850699,2
36257,2498909215,2
30680,2499009311,3
4718,2499034138,0
27610,2499049965,2
27610,2499145141,2
26734,2499220585,2
25571,2499273711,1
4718,2499275121,0
49445,24993159,1
26734,2499315924,2
2044,2499525214,0
2044,2499682900,0
27610,2499683975,2
62590,2499733522,1
16069,2499778668,0
29302,24998096,2
22343,2499821466,2
36257,2499831360,2
34503,2499890026,0
26734,2499931890,2
16069,2500003171,0
62590,2500020637,1
16069,2500044508,0
25571,2500046924,1
16069,250008493,0
53618,2500095023,0
37779,2500113248,1
22343,2500129556,2
25571,2500212809,1
26734,2500235701,2
30680,2500304765,3
37779,2500309007,1
53618,2500328149,0
62590,2500421319,1
28656,2500421409,1
49445,2500465197,1
16069,2500501594,0
16069,2500507126,0
18796,2500520598,3
37055,2500551129,3
29302,2500628832,2
29302,2500788989,2
29302,2500888632,2
22343,2500906918,2
37055,2500940073,3
27610,2501031238,2
37779,2501139270,1
4718,2501152184,0
62590,2501207814,1
37779,2501214178,1
27610,2501311917,2
37779,2501315427,1
62590,2501333199,1
28656,250138206,1
37055,2501420752,3
34503,2501427915,0
28656,2501435861,1
29302,2501455161,2
32319,2501532198,3
28656,2501535198,1
18796,2501674147,3
49445,2501693746,1
27610,2501723492,2
27610,2501762546,2
61333,2501779728,3
37779,250179216,1
2044,2501897719,0
32319,2501949360,3
16069,2501971871,0
34503,2502042086,0
34503,2502096366,0
32319,2502172577,3
55372,2502179285,2
32319,2502225926,3
62590,2502254193,1
4718,2502293250,0
18796,2502320503,3
37779,2502369952,1
16069,2502394373,0
37055,2502404110,3
26734,2502452745,2
53618,2502503794,0
32319,2502545616,3
62590,2502549881,1
61333,2502615105,3
34503,2502626136,0
49445,2502639061,1
37779,2502658425,1
55372,2502664805,2
36257,2502668955,2
62590,2502731079,1
18796,2502790187,3
16069,2502888500,0
55372,2502964968,2
55372,2502971359,2
32319,2502978249,3
37779,2503053285,1
37779,2503061149,1
62590,250306226,1
37779,2503090527,1
18796,2503184807,3
28656,2503228187,1
37055,2503246216,3
37779,2503320835,1
16069,250333096,0
53618,250336109,0
16069,2503395413,0
37779,2503411807,1
26734,2503420090,2
16069,2503497171,0
49445,2503534914,1
26734,2503549657,2
62590,2503551017,1
61333,2503584001,3
62590,2503595948,1
26734,250365850,2
16069,2503670669,0
27610,25036859,2
37779,250369130,1
27610,2503714567,2
25571,250371470,1
36257,2503754862,2
16069,2503807607,0
29302,2503873567,2
55372,2503881520,2
22343,2503906056,2
25571,2503939204,1
27610,2503945276,2
16069,2503968909,0
55372,2504024550,2
37055,2504140568,3
4718,2504172587,0
29302,2504172677,2
37055,2504235123,3
61333,2504280220,3
4718,2504319078,0
37779,2504321975,1
2044,2504340456,0
27610,2504346198,2
18796,2504355928,3
37055,250436495,3
37055,2504426600,3
62590,2504452030,1
34503,2504559545,0
62590,2504586143,1
16069,2504600229,0
32319,2504611639,3
29302,2504658021,2
30680,2504708921,3
25571,2504747451,1
32319,2504782855,3
49445,250484893,1
37055,250486782,3
16069,2504892348,0
26734,2504908686,2
53618,2504920194,0
16069,2504985625,0
37779,2505031583,1
22343,2505040380,2
29302,2505107999,2
36257,2505137178,2
29302,2505150977,2
27610,2505193866,2
34503,2505239187,0
30680,2505251455,3
2044,2505253606,0
37779,2505327256,1
29302,2505454142,2
32319,2505469590,3
55372,2505475742,2
34503,2505522310,0
36257,2505524908,2
62590,2505623542,1
2044,2505758023,0
2044,2505772575,0
29302,2505778399,2
27610,2505837204,2
62590,2505841336,1
28656,2505941172,1
62590,2505942293,1
62590,2505990395,1
26734,2506004071,2
2044,250606126,0
30680,2506121785,3
22343,2506158591,2
55372,2506218539,2
29302,2506237200,2
55372,2506248278,2
28656,2506259958,1
62590,2506383116,1
16069,2506409803,0
30680,2506472433,3
28656,2506497248,1
29302,2506535108,2
53618,2506551415,0
62590,2506551524,1
18796,2506645141,3
36257,2506661986,2
53618,2506695824,0
29302,2506714431,2
34503,2506879079,0
55372,2506893737,2
16069,2506932362,0
61333,250695438,3
18796,2506989238,3
28656,2507026697,1
18796,2507032843,3
49445,2507044505,1
32319,2507060394,3
37779,2507082999,1
37055,2507144012,3
18796,2507166284,3
18796,2507172498,3
36257,2507191889,2
18796,2507203735,3
30680,2507251634,3
37779,2507256599,1
37055,2507281216,3
53618,2507361941,0
36257,2507415478,2
16069,2507534218,0
2044,2507637462,0
53618,250778713,0
22343,2507878122,2
25571,2507918963,1
37055,2507968945,3
55372,2507972390,2
29302,2507980347,2
36257,2508010486,2
53618,2508047908,0
18796,2508077432,3
62590,250808450,1
22343,2508137096,2
62590,2508161093,1
61333,2508182689,3
32319,2508186628,3
37055,2508214787,3
53618,2508336104,0
30680,2508342977,3
16069,2508422248,0
25571,2508431461,1
2044,250844420,0
25571,2508488872,1
18796,2508589776,3
29302,2508617037,2
61333,2508669380,3
37055,2508686735,3
22343,2508730107,2
36257,2508767571,2
36257,2508815541,2
53618,2508953777,0
55372,2509022281,2
2044,250904790,0
36257,2509071954,2
49445,2509096170,1
61333,2509131367,3
16069,2509147182,0
55372,2509147482,2
55372,2509301060,2
32319,2509321431,3
26734,2509331209,2
36257,2509416302,2
25571,2509479221,1
29302,2509501231,2
55372,2509506508,2
22343,2509511878,2
25571,2509512917,1
62590,2509514525,1
26734,2509551364,2
61333,2509682037,3
26734,2509703667,2
36257,2509763910,2
26734,2509812501,2
37779,2509837996,1
4718,2509955442,0
62590,2509968041,1
37779,2509969071,1
61333,2509977851,3
29302,2509995447,2
62590,251002037,1
26734,2510076621,2
53618,2510114359,0
36257,2510157253,2
29302,2510165500,2
18796,2510318273,3
61333,2510346009,3
37055,2510438374,3
49445,2510496142,1
27610,2510504863,2
28656,251050517,1
16069,2510553095,0
49445,2510560281,1
32319,2510605204,3
34503,2510627701,0
27610,2510801720,2
61333,2510805476,3
4718,2510806984,0
37779,2510844160,1
49445,2510876603,1
55372,2510901323,2
2044,2510906108,0
34503,2510934216,0
55372,2510956141,2
18796,2510960019,3
55372,2510975048,2
53618,2511002771,0
37779,2511028180,1
34503,2511030768,0
53618,2511054878,0
36257,2511064526,2
29302,2511068801,2
28656,2511119012,1
53618,2511128393,0
2044,2511162267,0
22343,2511228365,2
29302,2511277740,2
22343,2511293270,2
2044,2511298276,0
30680,2511347303,3
16069,2511352606,0
26734,2511352813,2
32319,2511379263,3
37779,2511427766,1
37779,2511445597,1
53618,2511479101,0
29302,251148069,2
49445,251148223,1
37779,2511493706,1
36257,2511551595,2
28656,2511554816,1
37055,2511576400,3
55372,2511700346,2
30680,2511728419,3
16069,2511899983,0
22343,2511927667,2
37779,2511980607,1
26734,2512039166,2
27610,2512042667,2
32319,2512070638,3
18796,2512114299,3
49445,2512137507,1
2044,2512141061,0
34503,2512144217,0
27610,2512184495,2
34503,2512187332,0
2044,2512306141,0
16069,251233804,0
32319,2512369568,3
37779,2512483496,1
37779,2512502811,1
28656,251252819,1
30680,2512528663,3
30680,2512577870,3
34503,2512601242,0
53618,2512608652,0
61333,2512652604,3
28656,2512655212,1
37055,2512789359,3
32319,2512898317,3
27610,2512942136,2
49445,2513029584,1
49445,2513124438,1
37779,251322231,1
36257,251324637,2
53618,2513254461,0
49445,2513269783,1
62590,2513275066,1
62590,2513371702,1
25571,2513415034,1
22343,2513421523,2
29302,2513465953,2
62590,2513496912,1
37055,251349708,3
37055,2513551201,3
16069,2513578652,0
36257,2513615632,2
36257,2513630947,2
26734,2513637240,2
30680,2513654992,3
55372,251366795,2
37779,2513724346,1
37055,2513753355,3
22343,2513753884,2
27610,2513780400,2
26734,2513802089,2
16069,2513835069,0
32319,2513910800,3
37779,2514007494,1
62590,2514051792,1
37779,251405675,1
34503,2514074548,0
30680,2514244134,3
16069,2514245632,0
49445,2514276363,1
36257,2514281688,2
34503,2514322506,0
28656,2514415193,1
37779,2514444276,1
4718,2514484759,0
2044,2514485228,0
55372,2514486797,2
25571,2514487088,1
25571,2514533563,1
36257,2514599472,2
25571,2514603140,1
49445,2514643358,1
37779,2514738543,1
32319,2514850488,3
16069,2514924882,0
26734,2514945667,2
37779,2514953108,1
53618,2515000697,0
16069,2515105795,0
62590,2515201179,1
37779,251521102,1
25571,2515232334,1
61333,2515297603,3
27610,251530560,2
49445,2515325378,1
27610,2515338075,2
22343,2515360772,2
29302,2515381763,2
62590,2515515366,1
32319,2515515896,3
28656,2515555209,1
53618,2515668918,0
16069,2515673021,0
29302,2515723698,2
37779,2515726169,1
16069,2515895280,0
27610,2515981979,2
28656,2515999388,1
28656,2516040399,1
32319,2516049706,3
28656,2516090795,1
25571,2516097433,1
26734,2516170613,2
37779,2516190398,1
55372,2516210129,2
2044,2516226797,0
37055,251623017,3
25571,2516234548,1
4718,2516296285,0
29302,2516298726,2
55372,2516304932,2
34503,2516365581,0
37779,251641824,1
4718,2516429886,0
61333,2516434899,3
36257,2516472710,2
22343,2516485636,2
18796,2516552176,3
22343,251662554,2
61333,2516630932,3
29302,2516647017,2
53618,2516726289,0
26734,251675822,2
37779,2516767606,1
62590,2516782711,1
29302,2516786662,2
61333,2516820168,3
37055,2516833008,3
37779,2516852273,1
62590,2516931640,1
36257,2516950351,2
25571,2516996245,1
49445,2517080495,1
62590,2517139463,1
32319,2517175916,3
37779,2517194532,1
2044,2517204383,0
30680,2517260895,3
28656,251733172,1
25571,251734405,1
49445,251735088,1
53618,2517389439,0
25571,2517402181,1
36257,2517470029,2
61333,2517523031,3
34503,2517544024,0
28656,2517595929,1
55372,2517634831,2
4718,2517661405,0
28656,2517678181,1
62590,2517769976,1
34503,2517817462,0
22343,2517822909,2
62590,2517862886,1
53618,2517897187,0
16069,2517962814,0
61333,2517989401,3
32319,2518038370,3
25571,2518038499,1
32319,2518108003,3
61333,2518167823,3
26734,2518264318,2
18796,2518276751,3
55372,2518300762,2
32319,2518327929,3
36257,2518403132,2
55372,2518452155,2
36257,2518513490,2
37779,2518547197,1
62590,2518596266,1
22343,2518632069,2
25571,2518633310,1
28656,2518696009,1
4718,2518721039,0
37779,2518731557,1
25571,2518802926,1
4718,251881053,0
53618,2518812024,0
61333,2518861581,3
55372,2518905589,2
55372,2519010692,2
2044,2519012225,0
18796,2519055336,3
29302,2519187914,2
29302,2519215197,2
49445,2519242053,1
25571,2519256088,1
18796,2519274145,3
32319,2519286592,3
16069,2519288648,0
2044,251932459,0
34503,2519332373,0
61333,251944492,3
32319,251948576,3
62590,2519492313,1
2044,251952960,0
18796,2519747462,3
62590,2519761435,1
4718,2519858655,0
34503,2519914403,0
28656,2519921566,1
30680,251992941,3
30680,2519977046,3
61333,2520008034,3
32319,2520033906,3
22343,2520052013,2
18796,2520144932,3
16069,2520167657,0
55372,252016944,2
2044,2520213457,0
62590,252023194,1
32319,2520313153,3
62590,2520382456,1
55372,2520412789,2
53618,2520416346,0
36257,2520416757,2
49445,2520428689,1
4718,2520523233,0
61333,2520590915,3
4718,2520738145,0
34503,2520745929,0
22343,2520761580,2
16069,2520822056,0
22343,2520835681,2
28656,2520857904,1
62590,2520860515,1
32319,2520903543,3
29302,2521040655,2
32319,2521149999,3
18796,2521159164,3
37055,2521229897,3
18796,2521301671,3
61333,2521314919,3
55372,252134737,2
25571,2521386570,1
22343,2521405075,2
32319,2521559934,3
4718,2521562525,0
16069,252176572,0
25571,2521770832,1
62590,2521783453,1
62590,2521826966,1
27610,2521890197,2
4718,2521896372,0
29302,2521967410,2
55372,2521977604,2
32319,2521978273,3
22343,2522011543,2
27610,2522023562,2
55372,2522162637,2
2044,2522169162,0
37055,2522206579,3
16069,2522230228,0
30680,2522251554,3
36257,2522280778,2
37055,2522300407,3
29302,2522322717,2
27610,2522358868,2
32319,2522380757,3
36257,2522427541,2
53618,2522550381,0
18796,2522602558,3
49445,2522745913,1
55372,2522766439,2
53618,2522783797,0
34503,2522796603,0
25571,2522796969,1
55372,2522802070,2
29302,252282099,2
62590,2522890425,1
22343,2522915994,2
62590,2522950665,1
32319,2522966275,3
53618,2523022361,0
29302,2523098902,2
18796,2523111463,3
49445,2523149008,1
37779,2523165548,1
61333,2523185405,3
37779,2523252454,1
37779,252326105,1
36257,252329534,2
37055,2523371279,3
16069,2523381362,0
18796,2523394660,3
22343,2523564842,2
37779,25235911,1
28656,2523631738,1
27610,2523634027,2
34503,2523647559,0
36257,2523716805,2
4718,2523731154,0
27610,2523745088,2
22343,2523747465,2
49445,2523798253,1
30680,2523853538,3
53618,2523912302,0
4718,252391280,0
37055,252394229,3
27610,2524002557,2
26734,2524033539,2
32319,2524039114,3
37055,2524076014,3
16069,2524082536,0
30680,2524149056,3
36257,2524200219,2
32319,2524235997,3
37779,2524250919,1
4718,2524426923,0
16069,2524481678,0
18796,2524551804,3
49445,2524619187,1
34503,2524773533,0
62590,2524847823,1
28656,2524864790,1
37055,2524890663,3
26734,2524890802,2
4718,2524895393,0
62590,252490390,1
22343,2524953322,2
22343,2524962097,2
37055,2524964623,3
16069,2524976679,0
2044,2524986985,0
22343,2525127331,2
26734,2525136193,2
34503,2525204304,0
61333,2525226771,3
53618,2525259799,0
37779,2525282309,1
61333,2525289393,3
27610,2525309106,2
30680,2525313415,3
2044,2525391072,0
55372,2525437674,2
61333,2525470467,3
29302,2525519817,2
26734,2525590218,2
29302,2525614174,2
61333,2525677981,3
49445,2525743037,1
18796,2525748672,3
34503,2525784470,0
26734,2525820651,2
28656,2525873524,1
61333,25259170,3
29302,2526014196,2
26734,2526031846,2
25571,2526032295,1
29302,2526180599,2
30680,2526193699,3
16069,2526312602,0
4718,2526414805,0
61333,2526488614,3
2044,2526547993,0
26734,2526658059,2
55372,2526683945,2
36257,2526717370,2
16069,2526809047,0
16069,2526837007,0
49445,2526838166,1
26734,2526859094,2
62590,2526874828,1
32319,2526919615,3
30680,2527034108,3
62590,2527045148,1
62590,252705405,1
27610,2527081762,2
25571,252712683,1
27610,2527159360,2
55372,2527226945,2
34503,2527299893,0
53618,2527314322,0
53618,2527417253,0
37779,2527557583,1
49445,2527561212,1
22343,2527579512,2
22343,2527693646,2
27610,2527753381,2
28656,2527858164,1
55372,2527869050,2
2044,2528107925,0
34503,2528130758,0
4718,2528193941,0
29302,2528233519,2
26734,2528248378,2
2044,252825397,0
25571,2528323695,1
62590,2528387520,1
49445,2528473543,1
28656,2528485214,1
61333,2528494384,3
53618,2528522328,0
61333,2528602959,3
32319,2528663010,3
37779,2528677940,1
32319,2528781016,3
36257,2528871146,2
49445,2528886190,1
37055,2528897438,3
55372,2528916544,2
2044,2528989364,0
28656,2529070508,1
61333,2529133166,3
53618,2529235869,0
26734,2529245912,2
62590,2529314233,1
22343,252942297,2
27610,2529453678,2
62590,25294794,1
49445,2529497971,1
28656,2529501514,1
53618,2529562668,0
36257,2529616857,2
49445,2529645865,1
32319,2529670791,3
49445,2529675891,1
22343,2529767127,2
16069,2529884150,0
55372,2529918080,2
18796,2530015821,3
37779,2530018399,1
34503,2530036604,0
34503,2530052596,0
36257,253005423,2
16069,2530081944,0
29302,2530099198,2
36257,2530131471,2
37055,253016492,3
16069,2530415065,0
55372,2530427642,2
61333,2530472096,3
22343,2530581386,2
16069,2530601700,0
2044,2530638999,0
62590,2530701789,1
22343,2530756394,2
37055,253076510,3
55372,2530800568,2
4718,2530822476,0
61333,2530885960,3
22343,2530915726,2
26734,2530985698,2
30680,253100238,3
18796,2531019089,3
22343,2531020443,2
61333,2531082570,3
29302,2531116159,2
27610,2531130010,2
37779,2531154219,1
29302,2531165300,2
49445,2531202442,1
61333,253120558,3
49445,253123587,1
27610,2531249996,2
26734,2531258870,2
62590,2531294126,1
34503,2531412293,0
36257,2531513741,2
27610,2531516456,2
62590,2531537423,1
22343,2531565933,2
2044,253160134,0
28656,2531629597,1
25571,2531651422,1
16069,2531677923,0
32319,2531694900,3
25571,2531696179,1
16069,2531709629,0
25571,2531711484,1
26734,2531807600,2
55372,2531819413,2
34503,2531956506,0
37779,2531967276,1
53618,2531980748,0
25571,2531989040,1
53618,2531999156,0
37055,2532012403,3
37055,2532026188,3
32319,2532030545,3
61333,2532079415,3
49445,2532085992,1
53618,2532125142,0
22343,2532230786,2
16069,2532300899,0
22343,2532321109,2
27610,2532358399,2
32319,2532365671,3
49445,2532411174,1
27610,2532456430,2
28656,2532555647,1
34503,2532612075,0
2044,2532659842,0
55372,2532669373,2
49445,2532690108,1
55372,2532715624,2
2044,2532721230,0
30680,2532728936,3
49445,2532790544,1
36257,2532791067,2
32319,2532880137,3
29302,2532887554,2
26734,2532893024,2
36257,2532899736,2
49445,2532903323,1
27610,2532936966,2
2044,2532952131,0
16069,2533026975,0
28656,2533031839,1
29302,2533041173,2
26734,2533048980,2
32319,2533090143,3
61333,2533153635,3
4718,2533190840,0
62590,2533245831,1
32319,253326718,3
26734,2533353774,2
29302,2533359774,2
25571,2533386397,1
34503,2533405787,0
53618,2533502666,0
26734,2533605971,2
62590,2533623970,1
32319,2533677808,3
4718,2533682818,0
37779,2533702590,1
32319,2533725153,3
30680,2533757440,3
32319,2533779264,3
28656,2533824638,1
37055,2533843881,3
53618,2533859158,0
61333,2533859165,3
29302,2533911837,2
32319,2533971885,3
61333,2534000962,3
61333,2534004258,3
49445,2534076733,1
32319,2534093045,3
4718,2534097398,0
62590,2534116622,1
18796,2534132295,3
49445,2534187648,1
62590,2534202675,1
37055,2534210948,3
2044,2534316818,0
36257,2534348350,2
32319,2534382127,3
36257,2534389200,2
53618,2534407799,0
37055,2534501033,3
2044,2534533423,0
16069,2534547727,0
53618,2534647431,0
26734,2534652858,2
4718,2534675555,0
62590,2534885185,1
25571,2534939328,1
53618,2534939961,0
16069,2534943687,0
37055,2534961803,3
29302,2535013878,2
29302,2535028532,2
49445,2535195008,1
32319,2535215357,3
30680,2535297985,3
55372,2535398603,2
28656,2535466742,1
61333,2535513819,3
16069,2535547192,0
27610,2535609320,2
4718,2535645105,0
26734,2535647074,2
36257,2535657280,2
28656,2535686438,1
61333,2535710473,3
26734,2535728639,2
22343,2535947307,2
27610,253604482,2
53618,253609250,0
55372,253609696,2
30680,253611997,3
61333,2536125131,3
25571,2536172517,1
37055,2536181290,3
34503,2536245272,0
34503,253625629,0
37055,2536271870,3
25571,2536297596,1
27610,2536380313,2
27610,253644282,2
34503,2536448648,0
61333,2536471449,3
55372,2536488829,2
27610,2536516629,2
16069,2536561309,0
29302,2536914133,2
28656,253693228,1
22343,2537007772,2
37055,2537084986,3
62590,2537154124,1
36257,2537163367,2
26734,2537186128,2
25571,2537220128,1
32319,2537240274,3
34503,2537241909,0
27610,2537301053,2
4718,2537330188,0
49445,2537337826,1
30680,2537349950,3
27610,2537425044,2
49445,2537432012,1
49445,2537444301,1
62590,2537498870,1
2044,253752296,0
25571,2537646537,1
55372,2537674629,2
49445,2537716231,1
61333,2537717788,3
37055,253772252,3
37779,2537736309,1
37779,2537747626,1
53618,2537773324,0
18796,2537831754,3
18796,2537864527,3
36257,2537901990,2
30680,2537978741,3
37055,2537995300,3
22343,2537995313,2
25571,2538012367,1
34503,2538080072,0
37055,2538103959,3
