participant_id,sequence_id,fold
53618,3265240820,0
37055,3265274705,0
61333,3265291588,4
61333,3265326093,4
55372,3265355659,3
27610,326537917,2
27610,3265456480,2
32319,3265517897,0
55372,326567617,3
53618,3265698558,0
30680,3265705083,3
34503,3265920242,1
16069,3266007198,2
34503,3266069350,1
37055,3266114312,0
18796,3266169993,3
22343,3266185044,4
32319,3266220381,0
16069,3266262952,2
29302,3266320396,4
49445,3266343843,0
32319,3266399355,0
2044,3266453038,4
53618,3266473771,0
36257,3266553119,2
29302,3266569543,4
37055,326657507,0
53618,3266585020,0
4718,3266598695,1
22343,3266602489,4
29302,3266622862,4
36257,3266681313,2
25571,3266697532,1
62590,3266699146,3
18796,3266717544,3
4718,3266762012,1
28656,3266855132,2
26734,3266903094,0
30680,3267009231,3
16069,3267047401,2
2044,3267054317,4
2044,3267108229,4
2044,326714253,4
37055,3267190321,0
32319,3267226082,0
53618,3267231826,0
2044,3267341305,4
28656,326738665,2
53618,3267389917,0
36257,3267417540,2
27610,3267436359,2
26734,3267450786,0
2044,3267564099,4
37779,326758714,1
18796,3267603340,3
30680,3267661461,3
49445,3267721153,0
36257,3267777155,2
55372,3267832110,3
16069,326791806,2
49445,3267934640,0
22343,3267946799,4
55372,3267952353,3
26734,3267999437,0
4718,3268172480,1
62590,3268195750,3
61333,3268244137,4
2044,3268334283,4
22343,3268380902,4
2044,3268413269,4
37779,3268447495,1
62590,3268474224,3
37055,3268503568,0
22343,326852716,4
55372,3268589,3
36257,3268628131,2
29302,3268629787,4
34503,3268677763,1
53618,3268693762,0
37779,326869967,1
26734,3268736769,0
32319,3268744786,0
34503,3268759691,1
29302,3268808048,4
37055,3268879888,0
62590,3268965588,3
2044,326911858,4
53618,3269135131,0
4718,3269237610,1
4718,3269318373,1
53618,3269422952,0
53618,3269435489,0
55372,3269435884,3
28656,3269450891,2
27610,3269463267,2
26734,3269494715,0
37055,3269512894,0
18796,3269535454,3
61333,3269563157,4
22343,3269573763,4
4718,3269623641,1
26734,3269679076,0
62590,3269736460,3
18796,3269775718,3
26734,3269803003,0
49445,3269852566,0
16069,3269870865,2
16069,3269879153,2
53618,3269912701,0
22343,3269985786,4
26734,326999836,0
49445,3270010986,0
29302,3270096963,4
34503,3270134079,1
37055,3270162030,0
34503,3270183095,1
29302,3270191480,4
49445,3270197388,0
37055,327020800,0
62590,3270237460,3
30680,3270259535,3
61333,3270406638,4
62590,3270461661,3
26734,3270511783,0
62590,3270568788,3
4718,3270594163,1
27610,3270609330,2
27610,327063924,2
29302,3270673376,4
55372,3270751476,3
22343,327075876,4
30680,3270811253,3
32319,327085209,0
34503,3270868252,1
34503,3270889694,1
28656,3270901619,2
28656,3271052308,2
22343,3271180766,4
55372,3271187109,3
36257,3271220696,2
4718,3271230301,1
37779,3271262416,1
16069,3271268705,2
28656,3271360608,2
37779,3271396913,1
62590,3271407785,3
32319,3271433963,0
53618,3271452371,0
28656,3271567343,2
53618,3271769941,0
62590,3271841292,3
32319,3271875709,0
28656,3271889428,2
61333,32719338,4
2044,3271967482,4
36257,3272027247,2
61333,3272055279,4
37779,3272172810,1
22343,3272180637,4
16069,3272240928,2
49445,327228731,0
18796,3272288509,3
2044,327232549,4
36257,3272389667,2
26734,3272425711,0
49445,3272438289,0
16069,327245363,2
49445,3272460261,0
34503,3272494685,1
29302,3272516636,4
53618,3272527672,0
53618,3272532316,0
37055,3272615511,0
37779,3272647898,1
29302,3272671561,4
29302,3272686349,4
37055,3272758692,0
2044,3272850500,4
37055,3272959195,0
61333,3273077962,4
29302,3273102585,4
30680,3273190287,3
61333,3273233339,4
30680,3273242852,3
37055,3273391374,0
28656,3273433054,2
34503,3273490308,1
62590,327350557,3
32319,3273589363,0
30680,3273593776,3
25571,3273644944,1
27610,327380345,2
16069,3273819768,2
36257,3273885307,2
29302,3273906921,4
61333,3273954318,4
55372,3273956430,3
25571,3273995724,1
62590,3274019203,3
32319,3274123012,0
37055,3274138184,0
49445,3274193946,0
27610,3274219762,2
18796,3274234881,3
29302,3274256091,4
49445,3274431850,0
27610,3274444802,2
30680,3274492117,3
29302,3274537363,4
22343,3274547254,4
27610,3274671468,2
2044,3274689034,4
34503,3274692519,1
29302,3274761241,4
36257,3274786744,2
55372,3274849650,3
28656,3274878139,2
37779,3274972616,1
22343,3274974164,4
22343,3275027904,4
2044,327510234,4
16069,3275145346,2
55372,3275154955,3
22343,3275158744,4
18796,3275269947,3
61333,3275290740,4
16069,3275319374,2
2044,3275444713,4
53618,3275455605,0
49445,3275464682,0
29302,327547298,4
2044,3275512907,4
22343,327555063,4
26734,3275605465,0
25571,3275627225,1
4718,3275664028,1
36257,3275736028,2
18796,3275736484,3
27610,3275752491,2
16069,3275754041,2
28656,3275836550,2
34503,3275856621,1
36257,3275873806,2
16069,3276013035,2
61333,3276072344,4
32319,3276130202,0
25571,327613688,1
25571,3276184823,1
25571,3276244159,1
22343,32762450,4
30680,327626565,3
29302,3276444706,4
55372,3276483271,3
53618,3276491831,0
27610,3276507995,2
16069,3276519589,2
37055,3276528537,0
29302,3276534224,4
37055,3276546341,0
25571,3276563187,1
27610,3276636964,2
4718,3276718488,1
55372,3276869389,3
27610,3276907148,2
26734,327697019,0
2044,327698626,4
37055,3277000534,0
25571,3277008898,1
27610,3277015835,2
26734,3277050992,0
4718,3277074226,1
37779,3277115614,1
2044,3277121428,4
29302,3277271647,4
16069,3277281700,2
26734,327730063,0
16069,3277302054,2
28656,3277394602,2
2044,3277409522,4
27610,3277508193,2
26734,3277517390,0
25571,3277525842,1
36257,327758810,2
16069,3277701106,2
22343,3277733600,4
32319,3277807164,0
37779,3277807586,1
22343,3277807926,4
61333,327785565,4
36257,32778992,2
28656,3277944430,2
55372,3277950432,3
27610,3278000456,2
30680,3278074919,3
49445,3278195359,0
55372,3278236355,3
55372,3278272538,3
36257,3278284120,2
16069,3278365826,2
61333,3278381367,4
61333,3278500289,4
32319,3278507810,0
30680,3278525230,3
36257,3278557769,2
30680,3278576383,3
34503,3278609961,1
53618,3278654368,0
55372,3278697969,3
22343,3278708559,4
61333,3278771753,4
62590,3278791133,3
61333,3278797053,4
2044,3278844531,4
36257,3278935969,2
29302,3278998241,4
25571,3279012522,1
53618,3279027774,0
18796,3279042522,3
22343,3279097876,4
4718,3279098907,1
2044,327913793,4
25571,3279142332,1
61333,3279154780,4
62590,3279170439,3
30680,3279170465,3
53618,3279190298,0
32319,3279216362,0
18796,3279274549,3
32319,3279304876,0
37779,3279356335,1
53618,3279395121,0
49445,3279418705,0
28656,3279479178,2
49445,3279556473,0
29302,3279566624,4
27610,3279573048,2
22343,3279586615,4
61333,3279592996,4
55372,3279644016,3
62590,327966485,3
61333,3279697358,4
53618,3279710130,0
4718,3279735979,1
49445,3279778495,0
32319,3279791502,0
26734,3279797397,0
53618,3279878793,0
30680,3279915624,3
53618,3279961102,0
55372,3280031448,3
2044,3280158007,4
16069,328025112,2
37055,3280280448,0
53618,3280338345,0
18796,3280353956,3
34503,328036279,1
18796,3280386382,3
25571,3280400136,1
29302,3280421561,4
61333,3280438130,4
16069,3280527321,2
25571,3280552756,1
28656,328056546,2
16069,3280583274,2
25571,3280613197,1
29302,3280706053,4
37779,3280818856,1
26734,3280847002,0
26734,3280909562,0
61333,32809170,4
27610,3280923155,2
37055,328092926,0
55372,3280990746,3
26734,3281030432,0
37779,3281047546,1
37779,3281117440,1
62590,3281131844,3
37055,3281172577,0
55372,3281174005,3
26734,3281212771,0
62590,3281226244,3
26734,3281237723,0
36257,3281302966,2
62590,3281312921,3
16069,3281341615,2
49445,3281353597,0
53618,3281387107,0
32319,3281394155,0
61333,3281413065,4
29302,3281467736,4
36257,3281489982,2
26734,3281533650,0
37779,3281557974,1
25571,3281601911,1
49445,3281638876,0
61333,3281701355,4
32319,3281719542,0
27610,3281732897,2
55372,3281778652,3
22343,3281788713,4
26734,3281809242,0
29302,3281905041,4
26734,328193150,0
34503,3281936093,1
36257,3281986282,2
34503,3282004495,1
29302,3282018931,4
28656,3282043041,2
36257,3282195759,2
53618,3282257516,0
16069,3282287837,2
53618,3282315897,0
55372,328231818,3
36257,3282339521,2
36257,3282347945,2
36257,3282353680,2
37055,3282360968,0
61333,3282417783,4
32319,3282496110,0
55372,3282576806,3
61333,3282667623,4
32319,3282669848,0
22343,3282740713,4
37055,32827658,0
18796,3282783992,3
26734,3282795983,0
55372,3282801367,3
34503,328281678,1
62590,3282846399,3
27610,3282933372,2
53618,3282963997,0
26734,3282972626,0
49445,3282983074,0
2044,3282989840,4
37779,3283019012,1
61333,3283045310,4
27610,3283099691,2
30680,3283150270,3
18796,3283181225,3
4718,3283186140,1
53618,3283200601,0
16069,3283246198,2
26734,3283282167,0
27610,3283293289,2
61333,3283340799,4
61333,3283379073,4
26734,3283382089,0
55372,3283395900,3
16069,3283430130,2
28656,3283439003,2
32319,328348808,0
25571,3283504304,1
27610,3283550044,2
49445,3283552432,0
36257,3283579068,2
26734,3283679405,0
2044,3283693537,4
18796,3283792897,3
32319,3283818686,0
16069,3283893804,2
36257,3283923411,2
16069,3283931960,2
49445,3283951484,0
36257,3283975764,2
22343,3284017968,4
53618,328404579,0
25571,328405044,1
29302,3284138601,4
49445,3284174693,0
4718,3284188764,1
27610,3284255240,2
22343,3284285605,4
29302,3284297426,4
37055,328431817,0
62590,3284345797,3
55372,3284363366,3
25571,3284379090,1
61333,3284397949,4
27610,3284443068,2
37779,3284582052,1
36257,3284635664,2
29302,3284636257,4
4718,3284683448,1
34503,3284780571,1
62590,3284880706,3
29302,3284947639,4
36257,328495280,2
22343,3284977959,4
32319,3285004719,0
18796,328501299,3
53618,3285180276,0
62590,3285196989,3
32319,3285212354,0
53618,328522060,0
53618,3285228752,0
2044,3285283609,4
29302,3285341086,4
36257,3285342717,2
27610,3285394501,2
36257,3285431882,2
4718,3285494096,1
61333,3285561316,4
32319,328557164,0
28656,328558769,2
18796,3285607407,3
16069,3285677095,2
25571,3285735077,1
32319,3285810958,0
37779,328581941,1
27610,328582203,2
4718,3285840280,1
28656,3285847394,2
28656,3285860288,2
22343,3285920354,4
37779,3285983040,1
36257,3286021742,2
55372,3286044248,3
61333,3286056530,4
36257,3286099845,2
22343,3286103520,4
37055,3286126581,0
26734,3286223184,0
34503,3286256019,1
55372,3286317360,3
26734,3286371365,0
37055,3286395635,0
26734,3286432655,0
37055,3286454558,0
61333,3286473863,4
30680,3286484446,3
27610,3286596387,2
16069,3286635710,2
2044,3286640951,4
29302,3286663232,4
27610,3286674241,2
4718,3286736919,1
49445,328676297,0
26734,3286775993,0
16069,3286834744,2
30680,3286844498,3
29302,3286918613,4
16069,3286937568,2
4718,3286954768,1
53618,3286989475,0
49445,3287077846,0
62590,328711528,3
36257,3287134818,2
4718,3287144487,1
22343,3287185236,4
32319,3287252761,0
62590,3287330954,3
61333,3287517966,4
62590,3287590997,3
55372,3287626130,3
62590,3287631687,3
37055,3287648217,0
29302,3287692606,4
32319,3287739866,0
2044,3287741860,4
53618,3287774195,0
30680,3287792829,3
53618,3287844494,0
37055,3287910109,0
37779,3288063501,1
37055,3288076926,0
4718,3288111175,1
55372,3288114724,3
18796,3288141440,3
25571,3288148348,1
16069,3288163333,2
30680,3288174070,3
34503,3288175212,1
4718,3288194137,1
18796,328819813,3
55372,3288202567,3
25571,3288203154,1
62590,3288292435,3
22343,3288327956,4
29302,3288393120,4
25571,3288455134,1
62590,3288459292,3
29302,328846877,4
36257,3288487988,2
61333,3288539504,4
26734,3288542805,0
55372,3288610660,3
25571,3288661271,1
62590,3288697689,3
49445,3288742019,0
37055,3288772549,0
16069,3288830245,2
62590,328884460,3
2044,3288853639,4
29302,3288891724,4
32319,3288908936,0
32319,3288910270,0
55372,328892417,3
36257,3288924337,2
37055,3288931932,0
26734,3288932195,0
53618,3288937366,0
62590,32891014,3
16069,3289102225,2
62590,3289225767,3
25571,328923842,1
30680,3289317943,3
36257,328933740,2
37055,3289342251,0
49445,3289362965,0
26734,3289422757,0
53618,3289423500,0
26734,3289435806,0
34503,3289471493,1
27610,3289476213,2
36257,3289524088,2
2044,3289555029,4
28656,3289607502,2
37055,3289905214,0
49445,3289919525,0
53618,3290212993,0
26734,3290279307,0
30680,3290285385,3
2044,3290330295,4
16069,3290432662,2
61333,3290444746,4
29302,3290480599,4
34503,3290481205,1
32319,3290516810,0
37055,3290563083,0
27610,3290582921,2
55372,3290642043,3
61333,3290722333,4
25571,3290862485,1
61333,3290881206,4
16069,3290923170,2
62590,3290923721,3
28656,3290967732,2
49445,3290973163,0
22343,3291006287,4
62590,329108407,3
37055,3291115420,0
34503,3291153566,1
2044,3291167910,4
26734,3291171145,0
29302,3291275213,4
30680,3291305260,3
29302,3291361302,4
61333,3291377748,4
30680,329151812,3
25571,329158414,1
32319,3291605531,0
49445,3291648455,0
37055,3291651892,0
27610,3291725420,2
37779,3291744774,1
61333,3291759600,4
27610,329179086,2
34503,3291855342,1
37779,3291865148,1
32319,3291876746,0
37055,3291935841,0
27610,3291955160,2
29302,3291975579,4
53618,3292013294,0
36257,3292049796,2
34503,3292057738,1
37055,3292130630,0
32319,3292158730,0
37055,3292159091,0
28656,3292221046,2
22343,329226600,4
32319,3292347646,0
29302,3292364824,4
37055,3292409929,0
22343,3292418919,4
37779,3292430437,1
32319,3292462934,0
53618,3292491289,0
37055,3292571879,0
61333,3292625689,4
62590,3292628269,3
28656,3292661873,2
37779,3292701425,1
30680,3292771971,3
49445,3292781275,0
34503,3292867342,1
62590,3292898483,3
61333,3292907199,4
55372,329292202,3
49445,3292941441,0
22343,3292950436,4
18796,3292953240,3
53618,3292960345,0
37055,3292970742,0
4718,3293000353,1
22343,3293003547,4
34503,3293036211,1
37055,3293131517,0
30680,3293153238,3
16069,3293191146,2
29302,329321478,4
32319,3293232935,0
28656,3293357416,2
53618,3293387063,0
61333,3293411328,4
18796,3293493118,3
26734,3293493318,0
37055,3293494702,0
34503,3293503425,1
27610,3293532107,2
34503,3293552854,1
22343,3293571481,4
37779,3293598875,1
22343,3293704856,4
49445,329373517,0
16069,3293811897,2
2044,3293863905,4
28656,3293867972,2
49445,3293871164,0
37779,3293882350,1
61333,3293883918,4
27610,3293924104,2
36257,3293927510,2
55372,3293927550,3
28656,3293973471,2
4718,3294096134,1
16069,3294180639,2
55372,3294216843,3
32319,329423404,0
30680,3294261070,3
22343,3294322125,4
16069,3294338992,2
37055,329439308,0
4718,3294434188,1
34503,3294521618,1
27610,3294528345,2
29302,329457699,4
2044,329462632,4
61333,3294637917,4
26734,3294679345,0
37055,329468524,0
28656,3294742236,2
4718,3294847401,1
27610,3294856813,2
26734,3294882863,0
36257,3294911099,2
37055,3294953068,0
32319,329506995,0
37055,3295149136,0
55372,3295152269,3
26734,3295238408,0
28656,3295352905,2
28656,3295397367,2
55372,3295424,3
62590,3295464688,3
4718,3295490205,1
16069,3295619355,2
16069,3295639989,2
49445,3295763116,0
18796,3295888916,3
28656,3295951562,2
61333,3295992524,4
53618,329602695,0
62590,3296044891,3
53618,3296055782,0
30680,3296105345,3
18796,3296116593,3
25571,3296160726,1
36257,3296170807,2
27610,3296192278,2
26734,3296194091,0
2044,3296231620,4
53618,3296262285,0
55372,329631155,3
49445,3296360693,0
55372,3296397017,3
34503,3296438237,1
34503,3296500964,1
25571,3296511493,1
37779,3296511847,1
37055,3296531192,0
37055,3296531540,0
37055,3296546952,0
36257,3296640079,2
61333,3296663276,4
18796,3296702445,3
36257,3296714824,2
62590,3296762236,3
55372,3296825671,3
22343,3296832841,4
32319,3296883555,0
18796,3296903073,3
28656,3296926489,2
4718,329694053,1
55372,3296943896,3
62590,3296947468,3
37779,3296948597,1
28656,3296960165,2
32319,3296985693,0
37779,3296999664,1
28656,3297147353,2
18796,3297173709,3
32319,3297215561,0
55372,3297269921,3
27610,3297366910,2
32319,3297379234,0
36257,3297596669,2
37055,3297663056,0
28656,3297667741,2
16069,3297672371,2
28656,3297688414,2
37779,3297727572,1
29302,329774250,4
62590,329779534,3
37055,3297807284,0
32319,3297851107,0
30680,3297871106,3
28656,329789251,2
37055,3297969315,0
53618,3298063535,0
37779,3298084084,1
37779,3298102299,1
37055,3298127074,0
29302,3298134820,4
55372,3298177431,3
55372,3298185379,3
36257,3298187998,2
55372,3298213369,3
26734,3298231279,0
32319,3298234353,0
2044,3298260965,4
28656,3298296652,2
18796,3298310678,3
37055,3298352296,0
4718,3298381803,1
34503,3298445070,1
37055,3298533561,0
55372,3298561056,3
32319,3298698160,0
34503,3298721843,1
2044,3298739521,4
28656,3298773118,2
4718,3298775129,1
55372,3298804874,3
25571,329880756,1
2044,3298865389,4
29302,3299007528,4
34503,3299015258,1
16069,3299052624,2
53618,329910839,0
62590,3299119255,3
29302,3299155844,4
30680,3299191382,3
34503,3299201965,1
53618,3299290834,0
49445,329931041,0
34503,3299337217,1
49445,3299342503,0
16069,3299471500,2
36257,3299494991,2
26734,3299513928,0
61333,3299540371,4
49445,3299563025,0
29302,3299574376,4
28656,3299632608,2
16069,3299672596,2
34503,3299720149,1
49445,329972112,0
61333,3299756728,4
29302,3299795871,4
16069,3299856085,2
36257,3299859530,2
25571,3299875555,1
26734,3299921740,0
25571,3299949043,1
49445,3299955803,0
32319,3300011695,0
16069,3300057240,2
61333,3300067373,4
37055,3300100971,0
22343,3300164129,4
29302,3300166218,4
34503,330026558,1
53618,3300336307,0
37779,3300341326,1
49445,3300351605,0
4718,3300376894,1
22343,3300393431,4
37779,3300441330,1
37779,3300531428,1
25571,3300553627,1
27610,3300614617,2
2044,3300653616,4
18796,330065967,3
27610,3300690599,2
36257,3300706676,2
36257,3300722982,2
29302,3300773833,4
53618,330077601,0
2044,3300792775,4
28656,330081029,2
37779,3300828124,1
61333,330089116,4
36257,3300899228,2
36257,3300933498,2
49445,3300995078,0
37779,3301021737,1
2044,330105372,4
26734,3301164697,0
2044,3301192537,4
28656,3301195866,2
36257,3301197478,2
29302,3301241920,4
26734,3301276626,0
34503,3301322797,1
25571,3301362876,1
55372,330143295,3
30680,3301500405,3
16069,330156212,2
62590,3301589334,3
29302,3301634686,4
26734,3301698347,0
26734,3301818749,0
61333,3301858303,4
2044,3301967555,4
16069,3301998040,2
26734,3302002409,0
25571,3302002870,1
32319,3302036415,0
30680,3302120745,3
61333,3302189748,4
36257,3302272829,2
36257,3302367569,2
29302,3302425523,4
29302,3302481945,4
36257,3302481956,2
18796,3302509939,3
55372,3302549731,3
49445,3302562727,0
37055,3302580809,0
27610,3302620957,2
37779,3302642240,1
34503,3302716742,1
26734,3302718492,0
62590,3302757538,3
25571,330279182,1
61333,3302845238,4
37055,3302940351,0
55372,330298488,3
26734,3302995184,0
27610,3303008363,2
49445,3303037941,0
62590,3303054548,3
36257,3303145186,2
18796,3303159905,3
4718,3303175028,1
61333,3303249496,4
18796,3303345820,3
53618,3303365919,0
61333,3303372443,4
18796,3303393202,3
4718,3303399364,1
53618,3303542773,0
34503,3303572288,1
32319,3303573822,0
37055,3303633623,0
25571,3303818531,1
28656,3303861758,2
18796,3303894291,3
36257,3303930188,2
25571,3304026535,1
16069,3304094664,2
16069,3304107457,2
53618,3304192541,0
4718,3304206117,1
49445,3304224877,0
36257,33042266,2
36257,3304262944,2
16069,330426896,2
2044,3304272902,4
4718,330427457,1
53618,3304329091,0
18796,3304370769,3
4718,330443566,1
62590,3304477540,3
36257,3304501966,2
61333,3304592739,4
29302,3304594269,4
27610,3304607554,2
29302,3304653041,4
22343,3304673324,4
36257,3304677405,2
37055,3304692719,0
29302,3304705524,4
34503,3304765593,1
37055,3304770406,0
2044,3304804203,4
18796,3304883288,3
26734,3304912458,0
34503,3304928571,1
55372,3305022149,3
37055,330508198,0
37055,3305090496,0
22343,3305098670,4
55372,3305176218,3
30680,3305227363,3
22343,3305275378,4
53618,3305278051,0
2044,3305367564,4
37779,3305424536,1
34503,3305442261,1
16069,3305445597,2
28656,3305450993,2
53618,3305464406,0
32319,3305517232,0
22343,3305533095,4
29302,3305557245,4
2044,3305585576,4
62590,330563511,3
22343,3305650484,4
2044,3305841292,4
37055,3305879315,0
32319,3305894293,0
27610,3305938522,2
61333,3305962040,4
55372,3306016642,3
36257,3306024817,2
61333,3306111773,4
37055,3306134224,0
27610,3306159417,2
25571,330617285,1
26734,3306178416,0
37779,3306245934,1
55372,330632570,3
28656,3306362482,2
36257,3306363376,2
37055,3306366753,0
37779,3306419132,1
2044,3306422860,4
37779,3306503572,1
37779,3306541322,1
18796,3306551408,3
2044,3306573945,4
29302,3306604808,4
36257,3306691690,2
25571,3306701771,1
34503,3306718223,1
26734,3306735212,0
32319,3306748176,0
36257,3306834657,2
49445,3306835469,0
37055,3306836320,0
29302,3306843740,4
37779,3306863636,1
61333,330697890,4
18796,3307062272,3
2044,3307095119,4
22343,330727073,4
62590,3307307091,3
26734,3307383024,0
49445,3307395298,0
4718,3307435205,1
53618,3307452144,0
30680,3307520762,3
36257,3307571482,2
4718,3307579888,1
55372,3307661444,3
61333,3307666482,4
25571,3307679502,1
4718,330775557,1
2044,3307773982,4
25571,3307786753,1
49445,3307787395,0
27610,3307831500,2
49445,3307889993,0
26734,3307894424,0
2044,3308090114,4
29302,3308135727,4
36257,3308159754,2
37055,330821295,0
4718,3308294804,1
30680,3308311892,3
36257,3308358543,2
16069,3308373166,2
2044,3308415136,4
37779,3308544907,1
28656,3308561620,2
29302,3308562763,4
36257,330861103,2
36257,330865650,2
53618,3308656935,0
28656,3308660623,2
16069,3308684301,2
55372,3308716457,3
4718,3308780714,1
4718,3308859145,1
26734,3308902644,0
55372,3308924087,3
29302,3308926826,4
37779,3308940252,1
29302,330895439,4
32319,330899671,0
36257,3309010914,2
34503,3309020466,1
32319,3309023461,0
28656,3309060087,2
53618,3309070383,0
25571,3309146901,1
26734,3309152192,0
32319,3309243798,0
49445,3309322756,0
29302,3309365656,4
22343,3309410867,4
18796,3309417435,3
30680,3309478388,3
16069,3309492051,2
4718,3309514818,1
25571,3309557259,1
37779,3309603602,1
32319,3309634283,0
34503,330964638,1
22343,330966192,4
4718,3309665886,1
62590,3309782840,3
37055,3309874773,0
4718,330989856,1
53618,3309902979,0
37779,3310086670,1
27610,331018865,2
34503,3310210459,1
49445,3310220663,0
61333,3310240869,4
28656,3310326359,2
27610,331048037,2
27610,3310658648,2
30680,3310776078,3
29302,3310806829,4
16069,3310861634,2
26734,3310870654,0
16069,3310873218,2
37055,3310951542,0
37055,3310991072,0
27610,3311072327,2
32319,3311083680,0
32319,3311088667,0
28656,3311121075,2
34503,3311169052,1
28656,3311214787,2
55372,3311303376,3
22343,3311414063,4
29302,331145492,4
62590,3311516339,3
28656,3311518383,2
32319,3311539889,0
18796,331157246,3
30680,331160257,3
2044,3311637684,4
32319,331165716,0
53618,3311686750,0
37055,3311803618,0
4718,3311819553,1
18796,331185148,3
26734,3311860718,0
27610,3311879460,2
49445,3311897709,0
37779,3311924524,1
49445,3312027151,0
16069,3312069532,2
29302,3312090981,4
61333,3312120847,4
27610,3312188669,2
18796,3312320336,3
26734,3312323319,0
61333,3312332708,4
30680,3312361209,3
36257,3312367117,2
25571,3312367214,1
32319,3312399284,0
32319,3312474925,0
55372,3312596409,3
37055,3312621025,0
61333,3312652469,4
37055,3312655275,0
28656,3312727640,2
27610,3312740372,2
25571,331281864,1
25571,3312857211,1
34503,3312870463,1
36257,3312977973,2
28656,3312977985,2
26734,3312993917,0
49445,3313013062,0
49445,3313018945,0
22343,3313070715,4
34503,3313082727,1
28656,3313085475,2
53618,3313148614,0
61333,3313152283,4
4718,3313158957,1
2044,3313195436,4
27610,3313240506,2
4718,3313243573,1
27610,3313354122,2
37055,3313401087,0
26734,3313401138,0
28656,3313454121,2
53618,3313477560,0
16069,3313493830,2
25571,331349427,1
27610,3313619250,2
2044,3313621542,4
36257,331366793,2
16069,3313702838,2
61333,3313738027,4
37779,331377226,1
61333,3313785508,4
18796,3313875951,3
53618,331399708,0
61333,3314037212,4
16069,3314120179,2
49445,3314126246,0
2044,331414570,4
61333,3314159351,4
28656,3314201829,2
37779,331430760,1
61333,3314328140,4
4718,3314339839,1
22343,3314359130,4
55372,3314360256,3
32319,331436761,0
34503,331443712,1
36257,3314495119,2
29302,3314539609,4
22343,3314563359,4
16069,3314642678,2
61333,3314708018,4
4718,3314772669,1
62590,3314782501,3
26734,3314806673,0
22343,3314820874,4
37055,3314826245,0
61333,331483113,4
36257,3314843130,2
37055,3314865761,0
30680,331494879,3
16069,3314968438,2
29302,331505318,4
25571,331510628,1
2044,3315111238,4
16069,3315148322,2
27610,3315208506,2
2044,331522207,4
28656,3315380734,2
37055,3315419021,0
55372,3315433161,3
37779,3315438106,1
32319,3315516449,0
26734,3315534442,0
4718,3315550141,1
49445,3315564496,0
26734,331556744,0
18796,3315621932,3
55372,331575797,3
55372,3315760382,3
62590,3315776297,3
34503,3315783175,1
36257,3315840242,2
30680,3315900840,3
29302,3315914884,4
2044,3315925024,4
28656,331600511,2
4718,3316101386,1
34503,3316101445,1
4718,3316116565,1
55372,3316196428,3
32319,3316237004,0
16069,3316315615,2
22343,331633279,4
2044,3316366951,4
37779,331643599,1
34503,331644926,1
61333,3316454759,4
30680,3316475645,3
27610,3316598666,2
61333,3316682422,4
62590,3316710218,3
53618,331680263,0
29302,3316817234,4
25571,331682014,1
61333,3316840773,4
26734,3316871957,0
55372,3316901309,3
30680,3316918656,3
49445,3316959301,0
36257,3317065275,2
55372,331709473,3
28656,3317173155,2
36257,33171798,2
2044,3317201135,4
37779,3317229897,1
34503,3317311714,1
62590,3317326916,3
61333,3317351459,4
32319,3317402203,0
32319,3317414137,0
32319,3317423264,0
62590,3317500622,3
22343,331751358,4
2044,3317601122,4
55372,3317626368,3
53618,3317634104,0
29302,3317642005,4
22343,3317648149,4
27610,3317826543,2
37055,3317930165,0
27610,3318200241,2
61333,3318240051,4
61333,3318264199,4
2044,3318293065,4
22343,3318311648,4
27610,3318334884,2
4718,3318362479,1
55372,3318464076,3
36257,3318516823,2
2044,3318551557,4
62590,3318618051,3
55372,3318661804,3
55372,3318682894,3
18796,3318734301,3
53618,3318739924,0
26734,3318810337,0
18796,3318830631,3
22343,3318844300,4
27610,3318925228,2
36257,3318933923,2
37779,3318943913,1
16069,3319043665,2
26734,3319131789,0
27610,331915422,2
62590,3319199691,3
22343,3319222981,4
27610,3319245068,2
26734,3319296564,0
55372,3319327888,3
53618,3319336214,0
29302,3319365532,4
37055,3319367044,0
18796,3319509787,3
37055,3319532257,0
27610,3319586122,2
34503,3319613898,1
34503,3319626472,1
34503,331968232,1
34503,3319725220,1
37779,3319750990,1
49445,3319768599,0
61333,3319796509,4
55372,3319868612,3
16069,3319872561,2
37055,3319927638,0
28656,3319952070,2
55372,3320008596,3
4718,3320066341,1
37779,3320070907,1
49445,3320137406,0
61333,332016311,4
37779,3320186957,1
61333,332019809,4
25571,3320229677,1
30680,3320243944,3
25571,3320245374,1
29302,3320282151,4
26734,3320388098,0
30680,3320400336,3
32319,3320461142,0
37055,3320475562,0
55372,3320481472,3
27610,3320504406,2
25571,3320569734,1
37055,3320570225,0
36257,3320572635,2
53618,3320664487,0
37055,3320669736,0
37055,3320675379,0
16069,3320707111,2
32319,3320763496,0
36257,3320840495,2
30680,3320892863,3
18796,3320905959,3
37779,3321109061,1
55372,3321114609,3
26734,3321372222,0
4718,3321378110,1
32319,3321393206,0
53618,3321410521,0
30680,3321434438,3
27610,3321466194,2
30680,3321470121,3
49445,3321570897,0
61333,3321574336,4
61333,3321633411,4
55372,3321795193,3
30680,3321826713,3
34503,3321997346,1
28656,3322052986,2
53618,3322240665,0
37055,3322251417,0
30680,3322296783,3
34503,3322302167,1
37055,3322333473,0
29302,3322339425,4
37779,3322391539,1
29302,3322410115,4
36257,3322426833,2
